A,Coef.(Intercept),Coef.DiagnosisFactorBipolar,Coef.DiagnosisFactorDepression,Coef.DiagnosisFactorSchizophrenia,Coef.BrainpH,Coef.RNADegradPerSample,Coef.RateofDeathFactorOn respirator,Coef.RateofDeathFactorPossible anoxia,t.(Intercept),t.DiagnosisFactorBipolar,t.DiagnosisFactorDepression,t.DiagnosisFactorSchizophrenia,t.BrainpH,t.RNADegradPerSample,t.RateofDeathFactorOn respirator,t.RateofDeathFactorPossible anoxia,p.value.(Intercept),p.value.DiagnosisFactorBipolar,p.value.DiagnosisFactorDepression,p.value.DiagnosisFactorSchizophrenia,p.value.BrainpH,p.value.RNADegradPerSample,p.value.RateofDeathFactorOn respirator,p.value.RateofDeathFactorPossible anoxia,p.value.adj.(Intercept),p.value.adj.DiagnosisFactorBipolar,p.value.adj.DiagnosisFactorDepression,p.value.adj.DiagnosisFactorSchizophrenia,p.value.adj.BrainpH,p.value.adj.RNADegradPerSample,p.value.adj.RateofDeathFactorOn respirator,p.value.adj.RateofDeathFactorPossible anoxia,F,F.p.value
6.199579267,8.236391605,0.163424304,0.093611295,-0.160925031,-0.411439514,0.628417542,-0.171821286,-0.035558083,7.099876487,1.630229824,0.961444024,-1.723563207,-2.392900505,1.360501436,-1.255220921,-0.208143502,5.57E-09,0.109693941,0.34121753,0.091317326,0.020736304,0.180118517,0.215563633,0.836010435,1.60E-08,0.999843863,0.999951772,0.97363398,0.118210756,0.278163886,0.999396546,0.960520607,4159.889744,1.21E-64
6.7510694,4.129871317,-0.036100862,-0.009496044,0.119649823,0.342010364,0.581962483,0.058001927,-0.204985615,5.325537511,-0.538719726,-0.145898758,1.917029504,2.975575899,1.884771975,0.633867884,-1.794985815,2.73E-06,0.592606352,0.884621214,0.061284584,0.004595405,0.06561188,0.529220067,0.079045919,4.83E-06,0.999843863,0.999951772,0.97241902,0.048632804,0.130639461,0.999396546,0.435219281,11036.23203,1.18E-74
4.765559716,5.111145701,0.081505613,0.07087195,-0.025596461,-0.057171007,-0.001950877,-0.045463964,-0.19897777,5.89307854,1.08750151,0.973599399,-0.366685471,-0.444738421,-0.005649249,-0.444243071,-1.557898769,3.82E-07,0.282324905,0.335207557,0.715488652,0.658536933,0.995516331,0.658892432,0.125922538,7.77E-07,0.999843863,0.999951772,0.993934909,0.829840371,0.996681905,0.999396546,0.524738609,4395.476114,3.30E-65
5.736330016,1.875148192,-0.036684767,-0.033564213,-0.034779476,0.648492453,-0.207905005,0.234944824,0.158890828,2.074642738,-0.469690607,-0.442451973,-0.47810201,4.840803874,-0.577709578,2.202941707,1.193760652,0.043484258,0.640733903,0.660178521,0.634779569,1.42E-05,0.566199873,0.032504597,0.238523453,0.046508304,0.999843863,0.999951772,0.991234928,0.001135387,0.671300042,0.999396546,0.664122468,5866.836346,3.60E-68
3.469806493,4.216453534,-0.006607699,0.001420023,-0.023287881,0.019676269,-1.043781532,-0.035276132,0.109024251,4.98661255,-0.090433,0.020009466,-0.342198493,0.157002258,-3.100307809,-0.353564507,0.875572531,8.69E-06,0.928324941,0.984119977,0.733717158,0.875911215,0.003253066,0.725236089,0.38568644,1.42E-05,0.999843863,0.999951772,0.994145966,0.943671009,0.01653803,0.999396546,0.777562392,2452.847942,3.15E-59
8.905458005,8.383531709,0.01939809,-0.015527146,0.085655915,-0.02376428,0.816547505,-0.139867351,-0.322758865,8.576836355,0.22965582,-0.18926648,1.088797912,-0.16403239,2.098062721,-1.212679014,-2.242275646,3.37E-11,0.819349296,0.850693646,0.281758582,0.870404456,0.041266449,0.231273613,0.029669115,1.56E-10,0.999843863,0.999951772,0.991234928,0.940753333,0.092665285,0.999396546,0.307442582,12084.99587,1.37E-75
5.673054865,4.284518994,-0.03953371,-0.069389494,-0.026224494,0.236060943,-0.067086533,0.023811908,0.102561039,6.482606687,-0.69220312,-1.250901941,-0.492997282,2.40977545,-0.254929355,0.305331208,1.053757602,4.86E-08,0.492193488,0.217121448,0.624295159,0.019903776,0.799882656,0.761453328,0.297346254,1.16E-07,0.999843863,0.999951772,0.991234928,0.115985499,0.860586064,0.999396546,0.718113141,10725.95891,2.31E-74
8.023604581,7.9620921,0.006330659,-0.009955219,0.022173474,-0.059521413,0.519318832,-0.058661045,0.008615132,11.70904401,0.107736175,-0.174432345,0.405151819,-0.590571259,1.918073353,-0.731094361,0.086033357,1.40E-15,0.914660597,0.862270043,0.68719226,0.557618608,0.061148725,0.46832728,0.931802995,2.14E-14,0.999843863,0.999951772,0.99144163,0.764125638,0.124141203,0.999396546,0.981331699,20267.60674,6.74E-81
3.337550144,5.308013062,0.048830143,0.009645233,-0.033249177,-0.139576854,-1.341579695,-0.034559667,0.129448566,5.008018407,0.53313883,0.108424788,-0.389766619,-0.888489248,-3.178976435,-0.276333081,0.829357706,8.08E-06,0.596433312,0.914117309,0.698458381,0.378773019,0.00260629,0.783495913,0.411067312,1.33E-05,0.999843863,0.999951772,0.99346778,0.623491468,0.014406196,0.999396546,0.795799471,1445.43834,8.16E-54
8.471588934,8.647788167,0.064271351,-8.64E-05,-0.012041659,-0.102443662,0.54106592,0.047764411,-0.050724701,8.234030158,0.708179297,-0.000979775,-0.142456915,-0.658108259,1.293881459,0.385426201,-0.327972637,1.09E-10,0.482308762,0.999222373,0.8873241,0.513658507,0.201987707,0.701649312,0.744379501,4.50E-10,0.999843863,0.999951772,0.999083706,0.732519745,0.30322979,0.999396546,0.936325445,9471.606246,4.36E-73
2.63827465,3.793391033,-0.027071835,0.011975764,-0.020028651,-0.109457167,-0.574789996,0.095101208,0.042516456,4.920188107,-0.40634055,0.185071387,-0.32277181,-0.957862418,-1.872406729,1.045368782,0.374474158,1.09E-05,0.686324724,0.853964201,0.74829033,0.343001879,0.067338253,0.301164683,0.709724949,1.75E-05,0.999843863,0.999951772,0.994145966,0.589786661,0.133171475,0.999396546,0.924892467,1705.638804,1.65E-55
3.122985216,3.844585994,0.052732564,-0.010209096,-0.042587932,-0.044533077,-0.524517487,0.039284716,-0.190001689,6.072732836,0.963899742,-0.192133823,-0.835816537,-0.47459388,-2.080805398,0.525881159,-2.037993361,2.04E-07,0.339997647,0.848459745,0.407459818,0.637259999,0.042890819,0.60142738,0.047163349,4.36E-07,0.999843863,0.999951772,0.991234928,0.818199738,0.095318987,0.999396546,0.361462681,3543.458659,5.35E-63
5.45611959,6.432941811,-0.026397397,0.097508571,0.181012093,-0.340010762,1.307601407,-0.04690127,-0.118874197,5.656623954,-0.268613088,1.021580094,1.977630191,-2.017182469,2.887752463,-0.349511677,-0.709816337,8.71E-07,0.789395368,0.312175509,0.053812414,0.049370464,0.005834069,0.728256298,0.481302225,1.67E-06,0.999843863,0.999951772,0.97241902,0.198200394,0.024007277,0.999396546,0.83316006,3353.377553,1.96E-62
6.114854205,5.6218568,0.030722158,0.102900654,0.053243277,0.119859039,-0.339991879,-0.144842182,-0.025991339,6.319688515,0.399655684,1.378211839,0.743653251,0.909057852,-0.959889711,-1.379876927,-0.198406207,8.60E-08,0.691208853,0.174621595,0.460763833,0.367927686,0.341991131,0.174111506,0.843577431,1.96E-07,0.999843863,0.999951772,0.991234928,0.61268737,0.455012628,0.999396546,0.960733037,6878.86393,8.37E-70
5.456549161,6.336222312,-0.043164925,-0.072108304,-0.131308015,-0.018808351,-0.855707567,-0.014944898,0.123285303,7.150982691,-0.563747591,-0.969622192,-1.841265281,-0.143215779,-2.425479404,-0.142941286,0.944837961,4.66E-09,0.57558869,0.337166214,0.071857697,0.886728045,0.019156192,0.88694364,0.349542411,1.36E-08,0.999843863,0.999951772,0.97241902,0.950057826,0.053918565,0.999396546,0.757178186,5521.917413,1.51E-67
7.187970061,9.582496838,0.032948844,-0.045341061,-0.05211352,-0.496933923,0.880682339,-0.040000266,-0.288507867,7.541942712,0.300098008,-0.425185232,-0.509618,-2.638809421,1.740847509,-0.266806757,-1.541959306,1.19E-09,0.765417137,0.672629495,0.612688316,0.011229312,0.088211161,0.790777543,0.129746677,3.93E-09,0.999843863,0.999951772,0.991234928,0.082099812,0.162248578,0.999396546,0.530038627,4660.32815,8.28E-66
4.716717782,3.896078465,0.026575581,-0.029182687,0.075774777,0.144450903,-0.113278405,0.062677506,-0.119954629,6.640227875,0.524151035,-0.592601186,1.604610992,1.661041128,-0.484885628,0.905308077,-1.388298989,2.79E-08,0.602620763,0.556270238,0.115235328,0.103319358,0.629995198,0.369889845,0.17154904,6.99E-08,0.999843863,0.999951772,0.991234928,0.300845542,0.723390485,0.999396546,0.592458476,9408.594842,5.11E-73
7.206234085,8.424508523,-0.010945457,0.01054142,-0.006760533,-0.178932606,-0.133066367,0.022972699,0.065865381,12.68308958,-0.190692138,0.189086954,-0.126459425,-1.817501627,-0.503136336,0.293104105,0.673361684,7.85E-17,0.849582783,0.850833553,0.899904209,0.075476603,0.617203,0.770724458,0.5039937,1.80E-15,0.999843863,0.999951772,0.999083706,0.250446422,0.712722686,0.999396546,0.842559332,17134.13067,3.58E-79
7.959966938,7.088914759,-0.201206022,-0.124793685,-0.202683784,0.293223663,-1.052486833,-0.014970052,0.787202568,5.050876136,-1.658999755,-1.059403783,-1.794302968,1.409583528,-1.883391188,-0.090394014,3.808764969,6.99E-06,0.103732089,0.294795102,0.079156344,0.165202966,0.065802772,0.928355755,0.000401962,1.16E-05,0.999843863,0.999951772,0.97241902,0.390882835,0.130886137,0.999396546,0.08813281,4685.587898,7.29E-66
7.489674774,9.878392331,-0.043122666,0.010203099,-0.110185407,-0.233034759,-1.073782778,-0.094653299,-0.114383769,10.55421788,-0.533167624,0.129883452,-1.462694657,-1.679829969,-2.881330773,-0.857047587,-0.82987923,5.03E-14,0.596413537,0.897209325,0.150163164,0.0995835,0.005935867,0.395739416,0.410775297,4.82E-13,0.999843863,0.999951772,0.991234928,0.294039541,0.024274318,0.999396546,0.795772444,9322.925808,6.34E-73
6.039329311,4.733873041,-0.102378653,-0.129925518,-0.084414052,0.29878015,-0.599296291,0.137018794,0.130477061,5.44441793,-1.362581987,-1.780374028,-1.206255774,2.31841633,-1.731064849,1.335501529,1.019012995,1.81E-06,0.179465962,0.081437237,0.233716783,0.024797261,0.089958232,0.188102471,0.313379882,3.30E-06,0.999843863,0.999951772,0.991234928,0.132110294,0.164612206,0.999396546,0.733163166,7024.678259,5.10E-70
4.921447025,4.421573238,-0.034823321,-0.048335457,-0.001941916,0.048946343,0.265860909,0.091547593,-0.220634434,3.743352426,-0.341171276,-0.487564046,-0.020426977,0.279581854,0.565295173,0.656840953,-1.268434056,0.000491597,0.734485318,0.628110542,0.983788676,0.781017082,0.574544279,0.514465948,0.210849388,0.0006348,0.999843863,0.999951772,0.999868405,0.890644701,0.67830017,0.999396546,0.631514225,2527.621728,1.55E-59
2.734030789,3.073929339,0.042650882,-0.039316707,0.034319206,0.020527854,-0.573188841,-0.030857852,0.010099164,3.906006723,0.627170337,-0.59524834,0.541833873,0.175989798,-1.829252813,-0.332302952,0.087143547,0.000297192,0.533562931,0.554514348,0.590475967,0.861053142,0.073668292,0.741128443,0.930925226,0.000393693,0.999843863,0.999951772,0.991234928,0.936056264,0.141734774,0.999396546,0.981331699,1757.572267,8.16E-56
5.77636346,5.04328942,-0.016719402,-0.035754243,0.023924224,0.182968511,-0.47893689,-0.077423922,0.078835953,8.195134073,-0.31439911,-0.69223206,0.483025262,2.005965045,-1.954597592,-1.066219781,0.869915764,1.24E-10,0.754600311,0.492175482,0.631305701,0.050596818,0.056554533,0.2917356,0.388739007,5.06E-10,0.999843863,0.999951772,0.991234928,0.200860846,0.117207419,0.999396546,0.77847945,12826.41195,3.36E-76
8.860137988,15.86641642,0.100452756,0.109970838,-0.066029793,-1.074679101,-0.418524667,-0.205727415,0.102080377,10.84453143,0.794533447,0.895553268,-0.560740196,-4.95582068,-0.718439004,-1.191663156,0.473788939,2.01E-14,0.430852852,0.37502564,0.577620924,9.64E-06,0.476020082,0.239337334,0.637829728,2.15E-13,0.999843863,0.999951772,0.991234928,0.000864813,0.587875177,0.999396546,0.89448972,5343.014088,3.28E-67
8.158466764,8.830026341,-0.107114956,-0.020580225,-0.047775316,-0.03743133,-0.466617492,-0.13458304,-0.013166269,11.94977822,-1.677514738,-0.331840895,-0.803324893,-0.341773154,-1.585972892,-1.543538902,-0.120996072,6.81E-16,0.100037755,0.741475114,0.425804854,0.734035196,0.119407863,0.129363599,0.904206601,1.13E-14,0.999843863,0.999951772,0.991234928,0.869968848,0.204702614,0.999396546,0.977762638,17745.99154,1.56E-79
5.588744798,5.722507127,0.087183558,0.116280369,-0.073300419,-0.211822232,1.364401385,-0.182322568,0.66843771,4.551059298,0.802378206,1.101829759,-0.724306558,-1.13658659,2.725242808,-1.22884181,3.609921867,3.73E-05,0.426346719,0.276109887,0.472444517,0.261435793,0.008979184,0.225208809,0.000737653,5.57E-05,0.999843863,0.999951772,0.991234928,0.503563531,0.031688404,0.999396546,0.090365291,2879.962071,7.14E-61
10.45911542,9.233299897,0.004157075,-0.029127649,0.000114509,0.062992183,1.027524648,0.097700038,-0.332159299,8.649728489,0.045066282,-0.325111937,0.001332835,0.398141115,2.417545635,0.775656909,-2.113015373,2.63E-11,0.964244171,0.746529807,0.998942156,0.69231729,0.019530654,0.441811949,0.039902746,1.25E-10,0.999843863,0.999951772,0.999868405,0.846465966,0.054595168,0.999396546,0.338500376,13976.79624,4.42E-77
5.964915295,6.969807423,-0.045914732,-0.124153519,-0.012277786,-0.022826101,-1.002127782,0.03810046,0.090172894,7.623385779,-0.581162464,-1.617961178,-0.166854135,-0.168447156,-2.75287898,0.35317238,0.669751714,8.97E-10,0.563889709,0.112319949,0.868195966,0.866949627,0.008352487,0.725528114,0.506272056,3.05E-09,0.999843863,0.999951772,0.999083706,0.938836428,0.030225188,0.999396546,0.842594818,6197.92304,9.83E-69
6.451272313,7.524598486,0.06333275,-0.011449194,0.075868387,-0.093096167,-0.616126287,-0.058053223,-0.174482849,11.11517833,1.082629444,-0.201506911,1.392463325,-0.927832847,-2.28580796,-0.726756354,-1.750235774,8.66E-15,0.284460348,0.841166175,0.170292825,0.358204075,0.026788791,0.470956191,0.08656116,1.04E-13,0.999843863,0.999951772,0.991234928,0.604712347,0.068338589,0.999396546,0.449540019,13220.72001,1.64E-76
6.579956795,7.594545953,-0.079318054,-0.007839541,-0.073576889,-0.022706876,-1.013006095,-0.088278313,0.196663763,11.05267284,-1.335844586,-0.135937131,-1.330444399,-0.222960396,-3.702665314,-1.088802033,1.943571639,1.05E-14,0.187991118,0.892447783,0.189749805,0.824526226,0.00055674,0.281756782,0.057909148,1.23E-13,0.999843863,0.999951772,0.991234928,0.916128347,0.006166692,0.999396546,0.387965485,13352.02112,1.30E-76
5.48065295,7.04847072,0.062077088,0.047289468,0.146839069,-0.338319301,0.588281988,-0.01492553,-0.23855261,6.912738505,0.704538855,0.552588199,1.789314413,-2.238653304,1.449031008,-0.124055036,-1.588730047,1.07E-08,0.484551323,0.58314706,0.079966992,0.029920746,0.153925515,0.9017973,0.118783023,2.92E-08,0.999843863,0.999951772,0.97241902,0.147295509,0.247436259,0.999396546,0.513852342,4207.387369,9.26E-65
3.602583907,4.431742605,0.038018219,-0.098838737,-0.062382203,0.01779216,-1.084607011,-0.111289005,-0.032127056,4.161418531,0.413120757,-1.105798514,-0.727808933,0.112719841,-2.557856488,-0.885622266,-0.204855915,0.000132518,0.681384709,0.274405556,0.470317538,0.910729626,0.01379408,0.380300681,0.838563555,0.000184344,0.999843863,0.999951772,0.991234928,0.961810068,0.042907527,0.999396546,0.960522946,1667.012965,2.84E-55
3.125495223,3.247547472,-0.067330099,-0.008498713,-0.054857801,0.060118255,-0.574517009,0.014065675,0.175778811,4.002306507,-0.960245925,-0.124792918,-0.840007264,0.499880323,-1.778257407,0.146907785,1.471065691,0.000219695,0.341813737,0.901216268,0.405129595,0.619476576,0.08178861,0.883829084,0.147894147,0.00029692,0.999843863,0.999951772,0.991234928,0.805404318,0.153337953,0.999396546,0.556325056,2160.729131,6.27E-58
5.295427653,7.179626991,0.041516116,0.054397562,-0.074944902,-0.33693372,0.270550791,-0.091906693,-0.151331009,6.774738453,0.453341789,0.611578255,-0.878663444,-2.145062571,0.641174673,-0.734965899,-0.969681895,1.74E-08,0.652375279,0.543744761,0.384024889,0.037112243,0.524503406,0.465988156,0.337136756,4.57E-08,0.999843863,0.999951772,0.991234928,0.167359341,0.63222845,0.999396546,0.749234392,3635.48681,2.92E-63
3.940260667,1.029402358,0.066298052,0.084432438,-0.098771656,0.31695789,1.123618351,-0.101507125,0.171469284,0.829448769,0.618192252,0.810579627,-0.988841195,1.723101304,2.273841194,-0.693154959,0.938213008,0.411016315,0.539413577,0.421666173,0.327771588,0.091401564,0.02755466,0.491601444,0.352900432,0.418554306,0.999843863,0.999951772,0.991234928,0.278041541,0.069691153,0.999396546,0.758986013,1469.30119,5.55E-54
9.377757113,10.10762695,-0.009002151,0.009229395,-0.030442304,0.040907417,-1.193374919,0.095342629,0.094019779,11.97712188,-0.123443421,0.130304203,-0.448198704,0.327046988,-3.551542931,0.957458113,0.75654227,6.27E-16,0.902278946,0.896878255,0.656055802,0.745075061,0.000879117,0.343203689,0.453075359,1.05E-14,0.999843863,0.999951772,0.991234928,0.876594749,0.007846899,0.999396546,0.817087495,17977.01331,1.15E-79
5.99630476,6.922172244,-0.002906642,0.141677686,0.043971159,-0.282970319,0.965648736,-0.039515487,-0.115776148,6.259778647,-0.030417711,1.526511131,0.494053857,-1.726482961,2.193171782,-0.302840049,-0.710961985,1.06E-07,0.975861884,0.133541184,0.623554401,0.090786334,0.033245009,0.763339421,0.480598523,2.38E-07,0.999843863,0.999951772,0.991234928,0.277453161,0.07903199,0.999396546,0.833158607,4281.823694,6.12E-65
7.084752757,6.992184305,0.083443659,-0.011764937,0.059462785,0.069814243,-0.473253433,0.173021626,0.101060478,8.068721111,1.114303664,-0.161757115,0.852563802,0.543551511,-1.371584311,1.692082858,0.791924707,1.92E-10,0.270778138,0.872186001,0.39819699,0.589302491,0.176663311,0.097207642,0.432357642,7.56E-10,0.999843863,0.999951772,0.991234928,0.785550225,0.274164787,0.999396546,0.809352325,9730.897363,2.30E-73
7.027965838,10.09471847,0.066973259,0.019729298,-0.000911618,-0.410250365,-0.631767567,0.006075804,-0.215969565,9.252933362,0.710403416,0.21546603,-0.010382164,-2.537108471,-1.454385206,0.047197437,-1.344276123,3.47E-12,0.480941546,0.830330249,0.99176004,0.014532268,0.152442492,0.962554554,0.185270065,2.06E-11,0.999843863,0.999951772,0.999868405,0.095420909,0.245996556,0.999396546,0.605679748,6041.988406,1.79E-68
2.734135883,2.694788135,0.066697563,0.051556667,0.063915004,0.02757647,-0.206293472,-0.050002864,0.006660885,2.956396145,0.846771731,0.673914471,0.871225607,0.204118096,-0.568408265,-0.464902925,0.049622728,0.004842861,0.401385649,0.503645314,0.388030828,0.839136783,0.572446165,0.644133767,0.960631952,0.005609008,0.999843863,0.999951772,0.991234928,0.923839144,0.676476943,0.999396546,0.98987458,1309.922638,8.28E-53
5.364425141,6.172819591,0.06706034,-0.050588566,-0.105309475,0.073502681,-1.480788124,-0.021515765,-0.198082299,5.835159336,0.733589778,-0.569775079,-1.236876654,0.46878872,-3.515595958,-0.172367475,-1.271526781,4.68E-07,0.466818819,0.571526168,0.222237852,0.641373766,0.00097876,0.863883929,0.209757146,9.36E-07,0.999843863,0.999951772,0.991234928,0.820647475,0.008213325,0.999396546,0.629786993,3745.388975,1.44E-63
2.715972219,2.296545272,0.024570504,0.048324,0.024184309,0.026384694,0.256663106,0.077804249,0.235239217,3.419282044,0.423342982,0.857244562,0.447387049,0.26504329,0.959754726,0.981731282,2.378375091,0.001301676,0.673963498,0.395631671,0.656637433,0.792127574,0.342058369,0.331226431,0.02147786,0.00159815,0.999843863,0.999951772,0.991234928,0.897268894,0.455031287,0.999396546,0.270871079,2381.350437,6.33E-59
4.480883581,3.238971304,-0.020118923,0.005192567,0.0043566,0.169696961,0.234514661,5.50E-05,-0.081381639,4.259527973,-0.306180473,0.0813614,0.071185556,1.505682057,0.774571068,0.000613001,-0.726760837,9.67E-05,0.760810671,0.935497791,0.943550163,0.138797071,0.442447324,0.999513474,0.47095347,0.00013659,0.999843863,0.999951772,0.999083706,0.354496342,0.554827257,0.999747305,0.828285299,5055.505019,1.21E-66
3.208211177,2.747446634,-0.066191574,-0.004186132,-0.16527796,0.05051676,0.277687453,-0.285019026,-0.035514127,2.914080275,-0.812443823,-0.052901389,-2.178095898,0.361503552,0.739716664,-2.561978589,-0.255790318,0.005433456,0.42060663,0.958033236,0.034416758,0.719332639,0.463126986,0.013651553,0.799221689,0.006266723,0.999843863,0.999951772,0.95452584,0.862090175,0.574944994,0.999396546,0.951963318,1687.881848,2.12E-55
4.94495983,3.941870128,-0.031069116,-0.052925469,0.052727689,0.275239204,-0.844824467,-0.034684172,0.012890625,4.687212858,-0.427523157,-0.749823455,0.779006187,2.20814452,-2.522991262,-0.349520854,0.104087134,2.38E-05,0.670938096,0.457073864,0.439855533,0.032116281,0.015054896,0.728249454,0.917540227,3.66E-05,0.999843863,0.999951772,0.991234928,0.153508285,0.045505582,0.999396546,0.98131406,5034.598807,1.34E-66
3.983048822,3.252009519,0.014551101,-0.025058238,0.024568449,0.109248128,0.072067568,-0.025287044,-0.160596071,5.715853374,0.295967152,-0.524761239,0.536533468,1.295531903,0.318131034,-0.37666627,-1.916791595,7.09E-07,0.76855048,0.602199738,0.59410414,0.201422784,0.751785675,0.708105834,0.061315584,1.37E-06,0.999843863,0.999951772,0.991234928,0.433760405,0.822376782,0.999396546,0.397096123,7135.630418,3.52E-70
5.61394172,6.030854255,-0.036085835,-0.026295195,-0.003331913,0.073848241,-1.037061561,-0.031022383,0.018887185,8.493557386,-0.588119984,-0.441234169,-0.058303444,0.701706963,-3.668193426,-0.370267294,0.18062952,4.48E-11,0.55924904,0.661053551,0.953752503,0.486299832,0.000618352,0.712835965,0.857429968,2.02E-10,0.999843863,0.999951772,0.999083706,0.709494944,0.006416901,0.999396546,0.965483758,9101.432522,1.12E-72
