"","ProbesetID","EntrezGeneID","GeneSymbol"
"9140","29923_at","29923","HILPDA"
"9141","29924_at","29924","EPN1"
"9142","29925_at","29925","GMPPB"
"9143","29926_at","29926","GMPPA"
"9144","29927_at","29927","SEC61A1"
"9145","29928_at","29928","TIMM22"
"9146","29929_at","29929","ALG6"
"9147","2993_at","2993","GYPA"
"9148","29930_at","29930","PCDHB1"
"9149","29933_at","29933","GPR132"
"9150","29934_at","29934","SNX12"
"9151","29935_at","29935","RPA4"
"9152","29937_at","29937","NENF"
"9153","2994_at","2994","GYPB"
"9154","29940_at","29940","DSE"
"9155","29941_at","29941","PKN3"
"9156","29942_at","29942","PURG"
"9157","29943_at","29943","PADI1"
"9158","29944_at","29944","PNMA3"
"9159","29945_at","29945","ANAPC4"
"9160","29946_at","29946","SERTAD3"
"9161","29948_at","29948","OSGIN1"
"9162","29949_at","29949","IL19"
"9163","2995_at","2995","GYPC"
"9164","29950_at","29950","SERTAD1"
"9165","29951_at","29951","PDZRN4"
"9166","29952_at","29952","DPP7"
"9167","29953_at","29953","TRHDE"
"9168","29954_at","29954","POMT2"
"9169","29956_at","29956","CERS2"
"9170","29957_at","29957","SLC25A24"
"9171","29958_at","29958","DMGDH"
"9172","29959_at","29959","NRBP1"
"9173","2996_at","2996","GYPE"
"9174","29960_at","29960","MRM2"
"9175","29965_at","29965","CDIP1"
"9176","29966_at","29966","STRN3"
"9177","29967_at","29967","LRP12"
"9178","29968_at","29968","PSAT1"
"9179","29969_at","29969","MDFIC"
"9180","2997_at","2997","GYS1"
"9181","29974_at","29974","A1CF"
"9182","29978_at","29978","UBQLN2"
"9183","29979_at","29979","UBQLN1"
"9184","2998_at","2998","GYS2"
"9185","29980_at","29980","DONSON"
"9186","29982_at","29982","NRBF2"
"9187","29984_at","29984","RHOD"
"9188","29985_at","29985","SLC39A3"
"9189","29986_at","29986","SLC39A2"
"9190","29988_at","29988","SLC2A8"
"9191","29989_at","29989","OBP2B"
"9192","2999_at","2999","GZMH"
"9193","29991_at","29991","OBP2A"
"9194","29992_at","29992","PILRA"
"9195","29993_at","29993","PACSIN1"
"9196","29994_at","29994","BAZ2B"
"9197","29995_at","29995","LMCD1"
"9198","29997_at","29997","NOP53"
"9199","29998_at","29998","BICRA"
"9200","29999_at","29999","FSCN3"
"9201","30_at","30","ACAA1"
"9202","3000_at","3000","GUCY2D"
"9203","30000_at","30000","TNPO2"
"9204","30001_at","30001","ERO1A"
"9205","30008_at","30008","EFEMP2"
"9206","30009_at","30009","TBX21"
"9207","3001_at","3001","GZMA"
"9208","30010_at","30010","NXPH1"
"9209","30011_at","30011","SH3KBP1"
"9210","30012_at","30012","TLX3"
"9211","3002_at","3002","GZMB"
"9212","3003_at","3003","GZMK"
"9213","3004_at","3004","GZMM"
"9214","3005_at","3005","H1-0"
"9215","3006_at","3006","H1-2"
"9216","30061_at","30061","SLC40A1"
"9217","30062_at","30062","RAX"
"9218","3007_at","3007","H1-3"
"9219","3008_at","3008","H1-4"
"9220","3009_at","3009","H1-5"
"9221","301_at","301","ANXA1"
"9222","3010_at","3010","H1-6"
"9223","3012_at","3012","H2AC8"
"9224","3014_at","3014","H2AX"
"9225","3015_at","3015","H2AZ1"
"9226","3017_at","3017","H2BC5"
"9227","3018_at","3018","H2BC3"
"9228","302_at","302","ANXA2"
"9229","3021_at","3021","H3-3B"
"9230","3024_at","3024","H1-1"
"9231","3026_at","3026","HABP2"
"9232","3028_at","3028","HSD17B10"
"9233","3029_at","3029","HAGH"
"9234","303_at","303","ANXA2P1"
"9235","3030_at","3030","HADHA"
"9236","3031_at","3031","HADHAP1"
"9237","3032_at","3032","HADHB"
"9238","3033_at","3033","HADH"
"9239","3034_at","3034","HAL"
"9240","3035_at","3035","HARS1"
"9241","3036_at","3036","HAS1"
"9242","3037_at","3037","HAS2"
"9243","3038_at","3038","HAS3"
"9244","304_at","304","ANXA2P2"
"9245","3042_at","3042","HBM"
"9246","3043_at","3043","HBB"
"9247","3044_at","3044","HBBP1"
"9248","3045_at","3045","HBD"
"9249","3046_at","3046","HBE1"
"9250","3048_at","3048","HBG2"
"9251","3049_at","3049","HBQ1"
"9252","305_at","305","ANXA2P3"
"9253","3052_at","3052","HCCS"
"9254","3053_at","3053","SERPIND1"
"9255","3054_at","3054","HCFC1"
"9256","3055_at","3055","HCK"
"9257","3059_at","3059","HCLS1"
"9258","306_at","306","ANXA3"
"9259","3060_at","3060","HCRT"
"9260","3061_at","3061","HCRTR1"
"9261","3062_at","3062","HCRTR2"
"9262","3064_at","3064","HTT"
"9263","3065_at","3065","HDAC1"
"9264","3066_at","3066","HDAC2"
"9265","3067_at","3067","HDC"
"9266","3068_at","3068","HDGF"
"9267","3069_at","3069","HDLBP"
"9268","307_at","307","ANXA4"
"9269","3070_at","3070","HELLS"
"9270","3071_at","3071","NCKAP1L"
"9271","3073_at","3073","HEXA"
"9272","3074_at","3074","HEXB"
"9273","3075_at","3075","CFH"
"9274","3077_at","3077","HFE"
"9275","308_at","308","ANXA5"
"9276","3080_at","3080","CFHR2"
"9277","3081_at","3081","HGD"
"9278","30811_at","30811","HUNK"
"9279","30812_at","30812","SOX8"
"9280","30813_at","30813","VSX1"
"9281","30814_at","30814","PLA2G2E"
"9282","30815_at","30815","ST6GALNAC6"
"9283","30816_at","30816","ERVW-1"
"9284","30817_at","30817","ADGRE2"
"9285","30818_at","30818","KCNIP3"
"9286","30819_at","30819","KCNIP2"
"9287","3082_at","3082","HGF"
"9288","30820_at","30820","KCNIP1"
"9289","30827_at","30827","CXXC1"
"9290","3083_at","3083","HGFAC"
"9291","30832_at","30832","ZNF354C"
"9292","30833_at","30833","NT5C"
"9293","30834_at","30834","ZNRD1"
"9294","30835_at","30835","CD209"
"9295","30836_at","30836","DNTTIP2"
"9296","30837_at","30837","SOCS7"
"9297","3084_at","3084","NRG1"
"9298","30844_at","30844","EHD4"
"9299","30845_at","30845","EHD3"
"9300","30846_at","30846","EHD2"
"9301","30848_at","30848","CTAG2"
"9302","30849_at","30849","PIK3R4"
"9303","30850_at","30850","CDR2L"
"9304","3087_at","3087","HHEX"
"9305","309_at","309","ANXA6"
"9306","3090_at","3090","HIC1"
"9307","3091_at","3091","HIF1A"
"9308","3092_at","3092","HIP1"
"9309","3093_at","3093","UBE2K"
"9310","3094_at","3094","HINT1"
"9311","3096_at","3096","HIVEP1"
"9312","30968_at","30968","STOML2"
"9313","3097_at","3097","HIVEP2"
"9314","3098_at","3098","HK1"
"9315","3099_at","3099","HK2"
"9316","31_at","31","ACACA"
"9317","310_at","310","ANXA7"
"9318","3101_at","3101","HK3"
"9319","3104_at","3104","ZBTB48"
"9320","3105_at","3105","HLA-A"
"9321","3106_at","3106","HLA-B"
"9322","3107_at","3107","HLA-C"
"9323","3108_at","3108","HLA-DMA"
"9324","3109_at","3109","HLA-DMB"
"9325","311_at","311","ANXA11"
"9326","3110_at","3110","MNX1"
"9327","3111_at","3111","HLA-DOA"
"9328","3112_at","3112","HLA-DOB"
"9329","3113_at","3113","HLA-DPA1"
"9330","3115_at","3115","HLA-DPB1"
"9331","3117_at","3117","HLA-DQA1"
"9332","3119_at","3119","HLA-DQB1"
"9333","312_at","312","ANXA13"
"9334","3120_at","3120","HLA-DQB2"
"9335","3122_at","3122","HLA-DRA"
"9336","3123_at","3123","HLA-DRB1"
"9337","3128_at","3128","HLA-DRB6"
"9338","313_at","313","AOAH"
"9339","3131_at","3131","HLF"
"9340","3133_at","3133","HLA-E"
"9341","3134_at","3134","HLA-F"
"9342","3135_at","3135","HLA-G"
"9343","3137_at","3137","HLA-J"
"9344","314_at","314","AOC2"
"9345","3140_at","3140","MR1"
"9346","3141_at","3141","HLCS"
"9347","3142_at","3142","HLX"
"9348","3145_at","3145","HMBS"
"9349","3146_at","3146","HMGB1"
"9350","3148_at","3148","HMGB2"
"9351","3149_at","3149","HMGB3"
"9352","3155_at","3155","HMGCL"
"9353","3156_at","3156","HMGCR"
"9354","3157_at","3157","HMGCS1"
"9355","3158_at","3158","HMGCS2"
"9356","3159_at","3159","HMGA1"
"9357","316_at","316","AOX1"
"9358","3161_at","3161","HMMR"
"9359","3162_at","3162","HMOX1"
"9360","3163_at","3163","HMOX2"
"9361","3164_at","3164","NR4A1"
"9362","3166_at","3166","HMX1"
"9363","3167_at","3167","HMX2"
"9364","3169_at","3169","FOXA1"
"9365","317_at","317","APAF1"
"9366","3170_at","3170","FOXA2"
"9367","3171_at","3171","FOXA3"
"9368","3172_at","3172","HNF4A"
"9369","3174_at","3174","HNF4G"
"9370","3175_at","3175","ONECUT1"
"9371","3176_at","3176","HNMT"
"9372","317648_at","317648","NOP14-AS1"
"9373","317649_at","317649","EIF4E3"
"9374","317662_at","317662","FAM149B1"
"9375","317671_at","317671","RFESD"
"9376","3177_at","3177","SLC29A2"
"9377","317701_at","317701","VN1R2"
"9378","317702_at","317702","VN1R3"
"9379","317705_at","317705","VN1R5"
"9380","317716_at","317716","BPIFA4P"
"9381","317719_at","317719","KLHL10"
"9382","317761_at","317761","C14orf39"
"9383","317762_at","317762","CCDC85C"
"9384","317781_at","317781","DDX51"
"9385","3178_at","3178","HNRNPA1"
"9386","318_at","318","NUDT2"
"9387","3181_at","3181","HNRNPA2B1"
"9388","3182_at","3182","HNRNPAB"
"9389","3183_at","3183","HNRNPC"
"9390","3184_at","3184","HNRNPD"
"9391","3185_at","3185","HNRNPF"
"9392","3187_at","3187","HNRNPH1"
"9393","3189_at","3189","HNRNPH3"
"9394","319_at","319","APOF"
"9395","3190_at","3190","HNRNPK"
"9396","319085_at","319085","ITPK1-AS1"
"9397","319089_at","319089","TTC6"
"9398","3191_at","3191","HNRNPL"
"9399","319101_at","319101","KRT73"
"9400","319103_at","319103","SNORD8"
"9401","3192_at","3192","HNRNPU"
"9402","3195_at","3195","TLX1"
"9403","3196_at","3196","TLX2"
"9404","3198_at","3198","HOXA1"
"9405","3199_at","3199","HOXA2"
"9406","32_at","32","ACACB"
"9407","320_at","320","APBA1"
"9408","3200_at","3200","HOXA3"
"9409","3201_at","3201","HOXA4"
"9410","3202_at","3202","HOXA5"
"9411","3203_at","3203","HOXA6"
"9412","3204_at","3204","HOXA7"
"9413","3206_at","3206","HOXA10"
"9414","3207_at","3207","HOXA11"
"9415","3208_at","3208","HPCA"
"9416","3209_at","3209","HOXA13"
"9417","321_at","321","APBA2"
"9418","3211_at","3211","HOXB1"
"9419","3212_at","3212","HOXB2"
"9420","3213_at","3213","HOXB3"
"9421","3214_at","3214","HOXB4"
"9422","3215_at","3215","HOXB5"
"9423","3216_at","3216","HOXB6"
"9424","3217_at","3217","HOXB7"
"9425","3218_at","3218","HOXB8"
"9426","3219_at","3219","HOXB9"
"9427","322_at","322","APBB1"
"9428","3221_at","3221","HOXC4"
"9429","3222_at","3222","HOXC5"
"9430","3223_at","3223","HOXC6"
"9431","3224_at","3224","HOXC8"
"9432","3225_at","3225","HOXC9"
"9433","3226_at","3226","HOXC10"
"9434","3227_at","3227","HOXC11"
"9435","3228_at","3228","HOXC12"
"9436","3229_at","3229","HOXC13"
"9437","323_at","323","APBB2"
"9438","3231_at","3231","HOXD1"
"9439","3232_at","3232","HOXD3"
"9440","3233_at","3233","HOXD4"
"9441","3234_at","3234","HOXD8"
"9442","3235_at","3235","HOXD9"
"9443","3236_at","3236","HOXD10"
"9444","3237_at","3237","HOXD11"
"9445","3238_at","3238","HOXD12"
"9446","3239_at","3239","HOXD13"
"9447","324_at","324","APC"
"9448","3240_at","3240","HP"
"9449","3241_at","3241","HPCAL1"
"9450","3242_at","3242","HPD"
"9451","3248_at","3248","HPGD"
"9452","3249_at","3249","HPN"
"9453","325_at","325","APCS"
"9454","3250_at","3250","HPR"
"9455","3251_at","3251","HPRT1"
"9456","3257_at","3257","HPS1"
"9457","326_at","326","AIRE"
"9458","3263_at","3263","HPX"
"9459","326340_at","326340","ZAR1"
"9460","3265_at","3265","HRAS"
"9461","326624_at","326624","RAB37"
"9462","326625_at","326625","MMAB"
"9463","3267_at","3267","AGFG1"
"9464","3268_at","3268","AGFG2"
"9465","3269_at","3269","HRH1"
"9466","327_at","327","APEH"
"9467","3270_at","3270","HRC"
"9468","3273_at","3273","HRG"
"9469","3274_at","3274","HRH2"
"9470","3275_at","3275","PRMT2"
"9471","3276_at","3276","PRMT1"
"9472","327657_at","327657","SERPINA9"
"9473","328_at","328","APEX1"
"9474","3280_at","3280","HES1"
"9475","3281_at","3281","HSBP1"
"9476","3283_at","3283","HSD3B1"
"9477","3284_at","3284","HSD3B2"
"9478","329_at","329","BIRC2"
"9479","3290_at","3290","HSD11B1"
"9480","3291_at","3291","HSD11B2"
"9481","3292_at","3292","HSD17B1"
"9482","3293_at","3293","HSD17B3"
"9483","3294_at","3294","HSD17B2"
"9484","3295_at","3295","HSD17B4"
"9485","3297_at","3297","HSF1"
"9486","3298_at","3298","HSF2"
"9487","3299_at","3299","HSF4"
"9488","33_at","33","ACADL"
"9489","330_at","330","BIRC3"
"9490","3300_at","3300","DNAJB2"
"9491","3301_at","3301","DNAJA1"
"9492","3303_at","3303","HSPA1A"
"9493","3304_at","3304","HSPA1B"
"9494","3305_at","3305","HSPA1L"
"9495","3306_at","3306","HSPA2"
"9496","3308_at","3308","HSPA4"
"9497","3309_at","3309","HSPA5"
"9498","331_at","331","XIAP"
"9499","3310_at","3310","HSPA6"
"9500","3312_at","3312","HSPA8"
"9501","3313_at","3313","HSPA9"
"9502","3316_at","3316","HSPB2"
"9503","332_at","332","BIRC5"
"9504","3320_at","3320","HSP90AA1"
"9505","3321_at","3321","IGSF3"
"9506","3326_at","3326","HSP90AB1"
"9507","333_at","333","APLP1"
"9508","3337_at","3337","DNAJB1"
"9509","3338_at","3338","DNAJC4"
"9510","3339_at","3339","HSPG2"
"9511","333926_at","333926","PPM1J"
"9512","333929_at","333929","SNAI3"
"9513","334_at","334","APLP2"
"9514","3340_at","3340","NDST1"
"9515","3344_at","3344","FOXN2"
"9516","3346_at","3346","HTN1"
"9517","3347_at","3347","HTN3"
"9518","335_at","335","APOA1"
"9519","3350_at","3350","HTR1A"
"9520","3351_at","3351","HTR1B"
"9521","3352_at","3352","HTR1D"
"9522","3354_at","3354","HTR1E"
"9523","3355_at","3355","HTR1F"
"9524","3356_at","3356","HTR2A"
"9525","3357_at","3357","HTR2B"
"9526","3358_at","3358","HTR2C"
"9527","3359_at","3359","HTR3A"
"9528","336_at","336","APOA2"
"9529","3360_at","3360","HTR4"
"9530","3361_at","3361","HTR5A"
"9531","3362_at","3362","HTR6"
"9532","3363_at","3363","HTR7"
"9533","3364_at","3364","HUS1"
"9534","337_at","337","APOA4"
"9535","3371_at","3371","TNC"
"9536","3373_at","3373","HYAL1"
"9537","3375_at","3375","IAPP"
"9538","3376_at","3376","IARS1"
"9539","337867_at","337867","UBAC2"
"9540","337876_at","337876","CHSY3"
"9541","337878_at","337878","KRTAP7-1"
"9542","337879_at","337879","KRTAP8-1"
"9543","337880_at","337880","KRTAP11-1"
"9544","337882_at","337882","KRTAP19-1"
"9545","337970_at","337970","KRTAP19-3"
"9546","338_at","338","APOB"
"9547","338004_at","338004","LINC00226"
"9548","338069_at","338069","ST7-OT4"
"9549","338094_at","338094","FAM151A"
"9550","3381_at","3381","IBSP"
"9551","3382_at","3382","ICA1"
"9552","3383_at","3383","ICAM1"
"9553","338321_at","338321","NLRP9"
"9554","338322_at","338322","NLRP10"
"9555","338323_at","338323","NLRP14"
"9556","338324_at","338324","S100A7A"
"9557","338328_at","338328","GPIHBP1"
"9558","338339_at","338339","CLEC4D"
"9559","338376_at","338376","IFNE"
"9560","338382_at","338382","RAB7B"
"9561","3384_at","3384","ICAM2"
"9562","338440_at","338440","ANO9"
"9563","3385_at","3385","ICAM3"
"9564","338557_at","338557","FFAR4"
"9565","338579_at","338579","ANKRD30BP3"
"9566","338588_at","338588","LINC00705"
"9567","3386_at","3386","ICAM4"
"9568","338645_at","338645","LUZP2"
"9569","338651_at","338651","KRTAP5-AS1"
"9570","338653_at","338653","KCNQ1-AS1"
"9571","338657_at","338657","CCDC84"
"9572","338661_at","338661","TMEM225"
"9573","338667_at","338667","VSIG10L2"
"9574","338692_at","338692","ANKRD13D"
"9575","338694_at","338694","LOC338694"
"9576","338707_at","338707","B4GALNT4"
"9577","338739_at","338739","CSTF3-DT"
"9578","338758_at","338758","ATP2B1-AS1"
"9579","338773_at","338773","TMEM119"
"9580","338785_at","338785","KRT79"
"9581","338799_at","338799","LINC01089"
"9582","338811_at","338811","TAFA2"
"9583","338817_at","338817","LINC01252"
"9584","338862_at","338862","LINC00550"
"9585","338864_at","338864","LINC00347"
"9586","338872_at","338872","C1QTNF9"
"9587","338963_at","338963","LOC338963"
"9588","339_at","339","APOBEC1"
"9589","339105_at","339105","PRSS53"
"9590","339123_at","339123","JMJD8"
"9591","339166_at","339166","LOC339166"
"9592","339168_at","339168","TMEM95"
"9593","339175_at","339175","METTL2A"
"9594","339201_at","339201","ASB16-AS1"
"9595","339210_at","339210","C17orf67"
"9596","339221_at","339221","ENPP7"
"9597","339229_at","339229","OXLD1"
"9598","339230_at","339230","CCDC137"
"9599","339231_at","339231","ARL16"
"9600","339260_at","339260","LOC339260"
"9601","339263_at","339263","LINC02693"
"9602","339287_at","339287","MSL1"
"9603","339290_at","339290","LINC00667"
"9604","339298_at","339298","LOC339298"
"9605","339324_at","339324","ZNF260"
"9606","339327_at","339327","ZNF546"
"9607","339344_at","339344","MYPOP"
"9608","339345_at","339345","NANOS2"
"9609","339352_at","339352","LOC339352"
"9610","339366_at","339366","ADAMTSL5"
"9611","339390_at","339390","CLEC4G"
"9612","3394_at","3394","IRF8"
"9613","339400_at","339400","FLG-AS1"
"9614","339416_at","339416","ANKRD45"
"9615","339442_at","339442","LINC01343"
"9616","339448_at","339448","C1orf174"
"9617","339451_at","339451","KLHL17"
"9618","339456_at","339456","TMEM52"
"9619","339479_at","339479","BRINP3"
"9620","339483_at","339483","MTMR9LP"
"9621","339487_at","339487","ZBTB8OS"
"9622","339488_at","339488","TFAP2E"
"9623","339500_at","339500","ZNF678"
"9624","339505_at","339505","LINC01141"
"9625","339512_at","339512","CCDC190"
"9626","339524_at","339524","LINC01140"
"9627","339535_at","339535","LINC01139"
"9628","339539_at","339539","LOC339539"
"9629","339541_at","339541","ARMH1"
"9630","339559_at","339559","ZFP69"
"9631","339568_at","339568","LINC01734"
"9632","339593_at","339593","LOC339593"
"9633","3396_at","3396","MRPL58"
"9634","339622_at","339622","LINC01692"
"9635","339665_at","339665","SLC35E4"
"9636","339666_at","339666","LOC339666"
"9637","339669_at","339669","TEX33"
"9638","339685_at","339685","LOC339685"
"9639","3397_at","3397","ID1"
"9640","339745_at","339745","SPOPL"
"9641","339751_at","339751","MAP3K20-AS1"
"9642","339761_at","339761","CYP27C1"
"9643","339766_at","339766","MROH2A"
"9644","339768_at","339768","ESPNL"
"9645","339778_at","339778","FAM166C"
"9646","339779_at","339779","PRR30"
"9647","339788_at","339788","LINC00298"
"9648","339789_at","339789","LINC00299"
"9649","3398_at","3398","ID2"
"9650","339803_at","339803","LOC339803"
"9651","339804_at","339804","C2orf74"
"9652","339807_at","339807","LINC02579"
"9653","339822_at","339822","LINC01115"
"9654","339829_at","339829","CCDC39"
"9655","339834_at","339834","CCDC36"
"9656","339855_at","339855","KY"
"9657","339862_at","339862","LOC339862"
"9658","339874_at","339874","LOC339874"
"9659","339883_at","339883","C3orf35"
"9660","339894_at","339894","LINC00880"
"9661","3399_at","3399","ID3"
"9662","339929_at","339929","LPP-AS2"
"9663","339965_at","339965","CCDC158"
"9664","339975_at","339975","LOC339975"
"9665","339976_at","339976","TRIML1"
"9666","339977_at","339977","LRRC66"
"9667","339978_at","339978","LINC02260"
"9668","339983_at","339983","NAT8L"
"9669","339988_at","339988","LINC002481"
"9670","34_at","34","ACADM"
"9671","3400_at","3400","ID4"
"9672","340017_at","340017","LINC02433"
"9673","340024_at","340024","SLC6A19"
"9674","340037_at","340037","PRR7-AS1"
"9675","340061_at","340061","STING1"
"9676","340069_at","340069","FAM170A"
"9677","340074_at","340074","SLC25A48-AS1"
"9678","340075_at","340075","ARSI"
"9679","340090_at","340090","LOC340090"
"9680","340094_at","340094","LINC01020"
"9681","340107_at","340107","LINC02239"
"9682","340146_at","340146","SLC35D3"
"9683","340152_at","340152","ZC3H12D"
"9684","340156_at","340156","MYLK4"
"9685","340168_at","340168","DPPA5"
"9686","340205_at","340205","TREML1"
"9687","340206_at","340206","TREML3P"
"9688","340252_at","340252","ZNF680"
"9689","340267_at","340267","COL28A1"
"9690","340273_at","340273","ABCB5"
"9691","340277_at","340277","FAM221A"
"9692","340348_at","340348","TSPAN33"
"9693","340351_at","340351","AGBL3"
"9694","340357_at","340357","LOC340357"
"9695","340371_at","340371","NRBP2"
"9696","340385_at","340385","ZNF517"
"9697","340390_at","340390","WDR97"
