"","Maycox_SchizEffectSize","EntrezGeneID","GeneSymbol","Iwamoto_SchizEffectSize","GeneSymbol"
"17293",-0.023124698,"79993","ELOVL7",NA,NA
"17294",-0.109407931,"79998","ANKRD53",NA,NA
"17295",-0.025035185,"800","CALD1",0.014579735,"CALD1"
"17296",-0.111723387,"8000","PSCA",-0.058720821,"PSCA"
"17297",0.007739916,"80000","GREB1L",NA,NA
"17298",-0.051159116,"80003","PCNX2",0.020436762,"PCNX2"
"17299",-0.108930774,"80004","ESRP2",NA,NA
"17300",-0.005977882,"80005","DOCK5",NA,NA
"17301",0.19993165,"80006","TRAPPC13",NA,NA
"17302",0.123379894,"80007","C10orf88",NA,NA
"17303",0.002438743,"80008","TMEM156",NA,NA
"17304",0.008589612,"8001","GLRA3",0.000456095,"GLRA3"
"17305",0.081024191,"80010","RMI1",NA,NA
"17306",0.022819844,"80011","PSME3IP1",NA,NA
"17307",0.030987158,"80012","PHC3",NA,NA
"17308",0.132533142,"80013","MINDY3",NA,NA
"17309",0.067665179,"80014","WWC2",NA,NA
"17310",-0.099077675,"80017","DGLUCY",NA,NA
"17311",0.066341824,"80018","NAA25",NA,NA
"17312",-0.104520135,"80019","UBTD1",NA,NA
"17313",0.000510823,"80020","FOXRED2",NA,NA
"17314",-0.053756587,"80021","TMEM62",NA,NA
"17315",-0.092055607,"80022","MYO15B",NA,NA
"17316",-0.038740521,"80023","NRSN2",NA,NA
"17317",-0.050312864,"80024","SLC8B1",NA,NA
"17318",0.081382253,"80025","PANK2",NA,NA
"17319",0.000612559,"80028","FBXL18",NA,NA
"17320",-0.031436423,"80031","SEMA6D",NA,NA
"17321",-0.079827347,"80032","ZNF556",NA,NA
"17322",0.064875354,"80034","CSRNP3",NA,NA
"17323",-0.003838009,"80035","ANP32A-IT1",NA,NA
"17324",-0.07301574,"80036","TRPM3",NA,NA
"17325",-0.013784496,"80045","GPR157",NA,NA
"17326",-0.09624224,"80054","CEBPA-DT",NA,NA
"17327",0.06963886,"80055","PGAP1",0.0342779,"PGAP1"
"17328",0.315895692,"80059","LRRTM4",NA,NA
"17329",-0.136316552,"80060","GNL3LP1",NA,NA
"17330",-0.000993678,"80063","ATF7IP2",NA,NA
"17331",0.066709293,"80067","DCAF17",NA,NA
"17332",0.01626036,"80069","LINC00574",NA,NA
"17333",0.01562685,"80070","ADAMTS20",NA,NA
"17334",-0.033271355,"80071","CCDC15",NA,NA
"17335",-0.052058578,"80072","HEXA-AS1",NA,NA
"17336",-0.010590285,"80078","LCAL1",NA,NA
"17337",0.044590549,"80086","TUBA4B",NA,NA
"17338",-0.077014422,"80094","BIN3-IT1",NA,NA
"17339",-0.015250947,"80095","ZNF606",NA,NA
"17340",0.00555568,"80097","MZT2B",NA,NA
"17341",-0.067888464,"80099","C7orf69",NA,NA
"17342",0.126673325,"801","CALM1",0.031836298,"CALM1"
"17343",-0.110749361,"80108","ZFP2",NA,NA
"17344",0.058631105,"80110","ZNF614",NA,NA
"17345",-0.079728845,"80111","C3orf36",NA,NA
"17346",-0.023199104,"80114","BICC1",0.0046774,"BICC1"
"17347",-0.060123631,"80115","BAIAP2L2",NA,NA
"17348",-0.036461539,"80117","ARL14",NA,NA
"17349",-0.031782533,"80119","PIF1",NA,NA
"17350",0.004967816,"80122","MAP3K19",NA,NA
"17351",0.036191549,"80124","VCPIP1",NA,NA
"17352",-0.0934514,"80125","CCDC33",NA,NA
"17353",-0.067518353,"80127","BBOF1",NA,NA
"17354",0.02257984,"80128","TRIM46",NA,NA
"17355",-0.031416033,"80129","CCDC170",NA,NA
"17356",-0.073887093,"8013","NR4A3",0.034204684,"NR4A3"
"17357",-0.005746029,"80131","LRRC8E",NA,NA
"17358",0.004620722,"80133","MROH9",NA,NA
"17359",0.126783654,"80135","RPF1",NA,NA
"17360",-0.12389078,"80139","ZNF703",NA,NA
"17361",-0.070257086,"80142","PTGES2",NA,NA
"17362",-0.010632053,"80143","SIKE1",-0.054765597,"SIKE1"
"17363",0.017784197,"80144","FRAS1",NA,NA
"17364",0.149717964,"80145","THOC7",NA,NA
"17365",0.125260642,"80146","UXS1",NA,NA
"17366",-0.001726125,"80148","SLC66A2",NA,NA
"17367",0.008368776,"80149","ZC3H12A",NA,NA
"17368",-0.040492673,"80150","ASRGL1",NA,NA
"17369",0.038451066,"80152","CENPT",NA,NA
"17370",-0.020125672,"80153","EDC3",NA,NA
"17371",-0.103275913,"80154","GOLGA2P10",NA,NA
"17372",0.019538345,"80155","NAA15",NA,NA
"17373",-0.010249858,"80157","CWH43",NA,NA
"17374",-0.075314878,"80161","ASMTL-AS1",NA,NA
"17375",-0.045508866,"80162","PGGHG",NA,NA
"17376",0.035069016,"80164","PRR36",NA,NA
"17377",0.022433732,"80167","ABHD18",NA,NA
"17378",-0.033262186,"80168","MOGAT2",NA,NA
"17379",4.26e-05,"80169","CTC1",NA,NA
"17380",0.004786561,"80173","IFT74",NA,NA
"17381",-0.0719422,"80174","DBF4B",NA,NA
"17382",-0.091177526,"80176","SPSB1",NA,NA
"17383",-0.046451719,"80177","MYCT1",NA,NA
"17384",-0.046298332,"80178","TEDC2",NA,NA
"17385",-0.067556925,"80179","MYO19",NA,NA
"17386",0.04487948,"80183","RUBCNL",NA,NA
"17387",0.033205384,"80184","CEP290",0.061267633,"CEP290"
"17388",0.04509921,"80185","TTI2",NA,NA
"17389",-0.00019392,"8019","BRD3",0.042449374,"BRD3"
"17390",-0.067917576,"80194","TMEM134",NA,NA
"17391",-0.051526013,"80195","TMEM254",NA,NA
"17392",0.103343488,"80196","RNF34",NA,NA
"17393",-0.066787443,"80198","MUS81",NA,NA
"17394",-0.141089978,"80199","FUZ",NA,NA
"17395",-0.05120376,"80201","HKDC1",NA,NA
"17396",0.154635827,"80204","FBXO11",NA,NA
"17397",0.093624728,"80205","CHD9",-0.041050138,"CHD9"
"17398",0.175067125,"80206","FHOD3",NA,NA
"17399",-0.031845509,"80207","OPA3",NA,NA
"17400",-0.07552419,"80208","SPG11",0.092272012,"SPG11"
"17401",0.022225573,"80209","PROSER1",NA,NA
"17402",-0.044389202,"8021","NUP214",-0.107837527,"NUP214"
"17403",-0.015127851,"80210","ARMC9",NA,NA
"17404",0.05098081,"80212","CCDC92",0.097976545,"CCDC92"
"17405",0.19370853,"80213","TM2D3",NA,NA
"17406",-0.037318831,"80215","RUNX1-IT1",NA,NA
"17407",0.001094241,"80216","ALPK1",NA,NA
"17408",0.013826934,"80217","CFAP43",NA,NA
"17409",0.096933547,"80218","NAA50",NA,NA
"17410",0.06474753,"80219","COQ10B",NA,NA
"17411",-0.027484752,"8022","LHX3",NA,NA
"17412",-0.162266842,"80221","ACSF2",NA,NA
"17413",-0.037835459,"80222","TARS2",NA,NA
"17414",0.021207689,"80223","RAB11FIP1",NA,NA
"17415",-0.046421879,"80224","NUBPL",NA,NA
"17416",-0.070433182,"80227","PAAF1",NA,NA
"17417",-0.045297679,"80228","ORAI2",-0.014128235,"ORAI2"
"17418",0.007869501,"80230","RUFY1",NA,NA
"17419",-0.092923245,"80231","CXorf21",NA,NA
"17420",0.070236712,"80232","WDR26",NA,NA
"17421",-0.045169743,"80233","FAAP100",NA,NA
"17422",-0.010044638,"80235","PIGZ",NA,NA
"17423",-0.018570046,"80237","ELL3",NA,NA
"17424",-0.060823709,"80243","PREX2",NA,NA
"17425",0.035217203,"80254","CEP63",NA,NA
"17426",-0.000187795,"80255","SLC35F5",NA,NA
"17427",-0.062146661,"80256","FAM214B",-0.034829022,"FAM214B"
"17428",-0.060418602,"80258","EFHC2",NA,NA
"17429",0.102550792,"80262","C16orf70",NA,NA
"17430",-0.045748084,"80263","TRIM45",NA,NA
"17431",0.053268409,"80264","ZNF430",NA,NA
"17432",0.062994704,"80267","EDEM3",NA,NA
"17433",0.148610856,"8027","STAM",0.013018758,"STAM"
"17434",0.024542068,"80270","HSD3B7",NA,NA
"17435",-0.058763204,"80271","ITPKC",-0.047180593,"ITPKC"
"17436",0.172684799,"80273","GRPEL1",0.078240998,"GRPEL1"
"17437",-0.100908053,"80274","SCUBE1",NA,NA
"17438",0.021396258,"80279","CDK5RAP3",NA,NA
"17439",0.001425989,"8028","MLLT10",0.089639181,"MLLT10"
"17440",-0.085707576,"8029","CUBN",-0.035072571,"CUBN"
"17441",0.029618791,"80298","MTERF2",NA,NA
"17442",0.235100838,"8030","CCDC6",0.029096091,"CCDC6"
"17443",-0.03371631,"80301","PLEKHO2",-0.100934476,"PLEKHO2"
"17444",-0.050346954,"80303","EFHD1",-0.301298413,"EFHD1"
"17445",-0.01441052,"80304","WDCP",NA,NA
"17446",-0.077037867,"80305","TRABD",NA,NA
"17447",-0.013137567,"80306","MED28",NA,NA
"17448",-0.007198501,"80307","FER1L4",NA,NA
"17449",-0.032503168,"80308","FLAD1",0.035221529,"FLAD1"
"17450",0.242760892,"80309","SPHKAP",NA,NA
"17451",0.019621104,"8031","NCOA4",0.076517709,"NCOA4"
"17452",-0.105504732,"80310","PDGFD",NA,NA
"17453",0.060655989,"80311","KLHL15",NA,NA
"17454",0.033092385,"80312","TET1",-0.059007921,"TET1"
"17455",0.034807458,"80313","LRRC27",NA,NA
"17456",-0.003384665,"80314","EPC1",NA,NA
"17457",0.015778126,"80315","CPEB4",NA,NA
"17458",-0.086806511,"80316","PPP1R2C",-0.113902951,"PPP1R2C"
"17459",-0.023694501,"80317","ZKSCAN3",-0.009739825,"ZKSCAN3"
"17460",0.050844173,"80318","GKAP1",NA,NA
"17461",0.168392942,"80319","CXXC4",NA,NA
"17462",-0.022738319,"80320","SP6",NA,NA
"17463",0.046228407,"80321","CEP70",NA,NA
"17464",-0.020908988,"80323","CCDC68",NA,NA
"17465",0.014997248,"80324","PUS1",NA,NA
"17466",-0.015171459,"80325","ABTB1",NA,NA
"17467",-0.035958413,"80326","WNT10A",NA,NA
"17468",0.022086343,"80328","ULBP2",NA,NA
"17469",0.007007024,"80329","ULBP1",NA,NA
"17470",0.112029694,"80331","DNAJC5",NA,NA
"17471",-0.090029857,"80332","ADAM33",NA,NA
"17472",0.240738285,"80333","KCNIP4",NA,NA
"17473",0.084038634,"80335","WDR82",0.009015956,"WDR82"
"17474",0.011663415,"80336","PABPC1L",NA,NA
"17475",-0.074547219,"80339","PNPLA3",NA,NA
"17476",0.029100946,"8034","SLC25A16",-0.071045485,"SLC25A16"
"17477",-0.074028473,"80341","BPIFB2",NA,NA
"17478",5.41e-05,"80342","TRAF3IP3",0.041455274,"TRAF3IP3"
"17479",-0.014665631,"80343","SEL1L2",NA,NA
"17480",-0.030686458,"80344","DCAF11",0.100513034,"DCAF11"
"17481",0.04180873,"80345","ZSCAN16",NA,NA
"17482",0.017923143,"80346","REEP4",NA,NA
"17483",-0.023889106,"80347","COASY",0.088897665,"COASY"
"17484",0.072400544,"80349","WDR61",NA,NA
"17485",0.005981911,"80350","LPAL2",-0.091123892,"LPAL2"
"17486",0.043949285,"80351","TNKS2",NA,NA
"17487",-0.095391013,"80352","RNF39",NA,NA
"17488",0.140222287,"8036","SHOC2",0.148442518,"SHOC2"
"17489",-0.011679661,"8038","ADAM12",-0.010004367,"ADAM12"
"17490",-0.064318625,"80380","PDCD1LG2",NA,NA
"17491",-0.105437816,"80381","CD276",NA,NA
"17492",-0.031671326,"8045","RASSF7",-0.058399438,"RASSF7"
"17493",-0.04538154,"8048","CSRP3",0.072294885,"CSRP3"
"17494",0.078534459,"805","CALM2",0.058185237,"CALM2"
"17495",0.154825579,"8050","PDHX",0.072242331,"PDHX"
"17496",-0.106671177,"8061","FOSL1",-0.047945906,"FOSL1"
"17497",0.066347246,"8065","CUL5",0.194689575,"CUL5"
"17498",0.042243636,"80700","UBXN6",NA,NA
"17499",-0.012635646,"80704","SLC19A3",NA,NA
"17500",0.035026296,"80705","TSGA10",NA,NA
"17501",-0.039123806,"80709","AKNA",NA,NA
"17502",0.017195062,"80712","ESX1",NA,NA
"17503",-0.015703306,"80714","PBX4",NA,NA
"17504",0.081730968,"80723","SLC35G2",NA,NA
"17505",-0.097295992,"80724","ACAD10",NA,NA
"17506",0.098771802,"80725","SRCIN1",NA,NA
"17507",-0.131484358,"80726","IQCN",NA,NA
"17508",-0.111034216,"80727","TTYH3",NA,NA
"17509",0.034331165,"80728","ARHGAP39",NA,NA
"17510",0.037525368,"8073","PTP4A2",-0.139506846,"PTP4A2"
"17511",-0.016526397,"80731","THSD7B",NA,NA
"17512",-0.025357271,"80736","SLC44A4",NA,NA
"17513",-0.070247223,"80737","VWA7",NA,NA
"17514",-0.050656526,"80739","MPIG6B",NA,NA
"17515",-0.080477183,"8074","FGF23",NA,NA
"17516",-0.003633811,"80740","LY6G6C",0.017128173,"LY6G6C"
"17517",-0.030697896,"80741","LY6G5C",NA,NA
"17518",0.022413383,"80742","PRR3",0.044935732,"PRR3"
"17519",0.106948096,"80745","THUMPD2",NA,NA
"17520",0.090366181,"80746","TSEN2",NA,NA
"17521",-0.060084201,"80757","TMEM121",NA,NA
"17522",0.006933547,"80758","PRR7",NA,NA
"17523",0.063029778,"80759","KHDC1",NA,NA
"17524",-0.026952134,"8076","MFAP5",-0.014153871,"MFAP5"
"17525",-0.18295557,"80760","ITIH5",NA,NA
"17526",0.157473605,"80762","NDFIP1",NA,NA
"17527",0.045349702,"80763","SPX",NA,NA
"17528",0.002931089,"80764","THAP7",NA,NA
"17529",-0.073454471,"80765","STARD5",0.035037958,"STARD5"
"17530",-0.12617455,"80772","CPTP",NA,NA
"17531",-0.157691855,"80774","LIMD2",NA,NA
"17532",0.014146429,"80775","TMEM177",NA,NA
"17533",-0.105855283,"80776","B9D2",NA,NA
"17534",0.053903122,"80777","CYB5B",0.045182421,"CYB5B"
"17535",-0.023746666,"80778","ZNF34",NA,NA
"17536",0.014558547,"8078","USP5",0.034843776,"USP5"
"17537",-0.026809369,"80781","COL18A1",-0.163719291,"COL18A1"
"17538",0.016852644,"80789","INTS5",NA,NA
"17539",0.02176044,"8079","MLF2",-0.051230769,"MLF2"
"17540",-0.036066176,"80790","CMIP",NA,NA
"17541",0.110512439,"808","CALM3",-0.088984298,"CALM3"
"17542",-0.019710072,"80816","ASXL3",0.092978646,"ASXL3"
"17543",-0.02096862,"80817","CEP44",NA,NA
"17544",0.014383131,"80818","ZNF436",NA,NA
"17545",-0.144081468,"8082","SSPN",-0.040581502,"SSPN"
"17546",-0.017062095,"80820","EEPD1",NA,NA
"17547",0.042812353,"80821","DDHD1",NA,NA
"17548",-0.097031094,"80824","DUSP16",NA,NA
"17549",0.01710894,"80829","ZFP91",NA,NA
"17550",-0.071100104,"80830","APOL6",NA,NA
"17551",-0.084616965,"80831","APOL5",NA,NA
"17552",-0.011121675,"80832","APOL4",NA,NA
"17553",-0.208351119,"80833","APOL3",NA,NA
"17554",-0.05910868,"80834","TAS1R2",NA,NA
"17555",-0.023575177,"80835","TAS1R1",NA,NA
"17556",0.021284986,"8085","KMT2D",-0.027790414,"KMT2D"
"17557",0.038831401,"80851","SH3BP5L",NA,NA
"17558",0.01147506,"80852","GRIP2",-0.042429692,"GRIP2"
"17559",-0.014233282,"80853","KDM7A",0.016364527,"KDM7A"
"17560",-0.018088334,"80854","SETD7",NA,NA
"17561",0.032973047,"80856","LNPK",NA,NA
"17562",-0.06098291,"8086","AAAS",NA,NA
"17563",0.012105708,"80862","ZNRD1ASP",-0.025628282,"ZNRD1ASP"
"17564",0.085344528,"80863","PRRT1",NA,NA
"17565",-0.002705012,"80868","HCG4B",-0.001316434,"HCG4B"
"17566",0.122522921,"8087","FXR1",0.14137777,"FXR1"
"17567",0.116843592,"8089","YEATS4",NA,NA
"17568",0.040142837,"80895","ILKAP",NA,NA
"17569",-0.164202911,"80896","NPL",NA,NA
"17570",-0.022407127,"8091","HMGA2",0.079151201,"HMGA2"
"17571",-0.107245424,"8092","ALX1",0.069290176,"ALX1"
"17572",-0.042098432,"80975","TMPRSS5",NA,NA
"17573",-0.043431563,"8099","CDK2AP1",-0.0678637,"CDK2AP1"
"17574",-0.092651945,"81","ACTN4",-0.002352032,"ACTN4"
"17575",-0.093308593,"810","CALML3",0.038582516,"CALML3"
"17576",0.06238514,"8100","IFT88",-0.070159529,"IFT88"
"17577",-0.017135087,"81027","TUBB1",NA,NA
"17578",-0.042653182,"81029","WNT5B",NA,NA
"17579",-0.073326148,"81030","ZBP1",NA,NA
"17580",-0.145745305,"81031","SLC2A10",NA,NA
"17581",-0.074861534,"81033","KCNH6",NA,NA
"17582",0.289640047,"81034","SLC25A32",NA,NA
"17583",-0.027613423,"81035","COLEC12",NA,NA
"17584",0.040537199,"81037","CLPTM1L",NA,NA
"17585",0.077876316,"811","CALR",-0.166593426,"CALR"
"17586",-0.11548174,"8110","DPF3",NA,NA
"17587",-0.107862966,"8111","GPR68",-0.076830158,"GPR68"
"17588",-0.052600033,"8115","TCL1A",0.020949153,"TCL1A"
"17589",0.081004458,"8120","AP3B2",-0.005561592,"AP3B2"
"17590",0.209762519,"8123","PWAR5",-0.010840965,"PWAR5"
"17591",0.014732464,"8125","ANP32A",-0.033047214,"ANP32A"
"17592",-0.001839174,"8128","ST8SIA2",NA,NA
"17593",-0.008929001,"81285","OR51E2",NA,NA
"17594",-0.042636744,"813","CALU",-0.07561479,"CALU"
"17595",0.00268426,"8131","NPRL3",0.00652576,"NPRL3"
"17596",-0.028228982,"8139","GAN",NA,NA
"17597",0.098736688,"814","CAMK4",0.026732638,"CAMK4"
"17598",-0.063433149,"8140","SLC7A5",-0.056645566,"SLC7A5"
"17599",-0.000296399,"81472","OR2C3",NA,NA
"17600",-0.092451658,"8148","TAF15",0.060048198,"TAF15"
"17601",-0.078246638,"81490","PTDSS2",NA,NA
"17602",0.065391394,"81491","GPR63",NA,NA
"17603",-0.137241121,"81492","RSPH6A",NA,NA
"17604",0.072070846,"81493","SYNC",NA,NA
"17605",-0.076030844,"81494","CFHR5",NA,NA
"17606",0.072391614,"815","CAMK2A",-0.023048767,"CAMK2A"
"17607",-0.092796158,"81501","DCSTAMP",NA,NA
"17608",-0.078615875,"81502","HM13",NA,NA
"17609",-0.039746338,"8153","RND2",-0.043886947,"RND2"
"17610",0.01217015,"81532","MOB2",NA,NA
"17611",0.154793817,"81533","ITFG1",NA,NA
"17612",0.120659819,"81537","SGPP1",NA,NA
"17613",0.147766246,"81539","SLC38A1",NA,NA
"17614",0.025037247,"81542","TMX1",-0.092105722,"TMX1"
"17615",-0.093910669,"81543","LRRC3",NA,NA
"17616",0.001895048,"81544","GDPD5",-0.01840555,"GDPD5"
"17617",0.025572554,"81545","FBXO38",NA,NA
"17618",-0.01274878,"81550","TDRD3",-0.117182037,"TDRD3"
"17619",0.098889877,"81551","STMN4",NA,NA
"17620",0.149423821,"81553","FAM49A",0.075770911,"FAM49A"
"17621",-0.072132665,"81554","RCC1L",NA,NA
"17622",0.169047484,"81555","YIPF5",NA,NA
"17623",-0.040377291,"81556","INTS14",NA,NA
"17624",0.059593344,"81558","FAM117A",NA,NA
"17625",0.032448769,"81559","TRIM11",NA,NA
"17626",-0.027453818,"81562","LMAN2L",NA,NA
"17627",-0.018354141,"81563","C1orf21",0.136136867,"C1orf21"
"17628",0.118063341,"81565","NDEL1",0.101055652,"NDEL1"
"17629",0.13767755,"81566","CSRNP2",0.07152665,"CSRNP2"
"17630",-0.149043876,"81569","ACTL8",0.024598027,"ACTL8"
"17631",-0.042189397,"81570","CLPB",NA,NA
"17632",0.033495716,"81572","PDRG1",NA,NA
"17633",0.164508901,"81573","ANKRD13C",NA,NA
"17634",-0.266112726,"81575","APOLD1",NA,NA
"17635",-0.026992843,"81576","CCDC130",-0.066072431,"CCDC130"
"17636",0.02767851,"81577","GFOD2",NA,NA
"17637",0.024772158,"81578","COL21A1",-0.012951661,"COL21A1"
"17638",0.025112419,"81579","PLA2G12A",NA,NA
"17639",0.100791065,"816","CAMK2B",-0.012814965,"CAMK2B"
"17640",0.014435576,"81602","CDADC1",NA,NA
"17641",-0.006863032,"81603","TRIM8",NA,NA
"17642",-0.112088533,"81605","URM1",-0.167864289,"URM1"
"17643",-0.164549742,"81606","LBH",NA,NA
"17644",-0.034705678,"81607","NECTIN4",NA,NA
"17645",-0.036988906,"81608","FIP1L1",NA,NA
"17646",0.026726494,"81609","SNX27",0.055369376,"SNX27"
"17647",0.108260518,"8161","COIL",0.048776743,"COIL"
"17648",0.04823577,"81610","FAM83D",NA,NA
"17649",-0.106073158,"81611","ANP32E",-0.008179694,"ANP32E"
"17650",0.049501747,"81614","NIPA2",0.052781322,"NIPA2"
"17651",0.205381312,"81615","TMEM163",NA,NA
"17652",-0.020468399,"81616","ACSBG2",NA,NA
"17653",0.048175122,"81617","CAB39L",NA,NA
"17654",-0.124987921,"81618","ITM2C",NA,NA
"17655",-0.026877894,"81619","TSPAN14",NA,NA
"17656",-0.028769575,"81620","CDT1",-0.100755039,"CDT1"
"17657",-0.043013431,"81621","KAZALD1",0.030199315,"KAZALD1"
"17658",0.03183641,"81622","UNC93B1",NA,NA
"17659",-0.055229775,"81623","DEFB126",NA,NA
"17660",-0.038565718,"81624","DIAPH3",NA,NA
"17661",-0.053891298,"81626","SHCBP1L",NA,NA
"17662",0.056382309,"81627","TRMT1L",NA,NA
"17663",-0.141034606,"81628","TSC22D4",-0.304357785,"TSC22D4"
"17664",-0.046119596,"81629","TSSK3",NA,NA
"17665",0.106459698,"81631","MAP1LC3B",-0.022265657,"MAP1LC3B"
"17666",-0.043814618,"8165","AKAP1",0.156616782,"AKAP1"
"17667",-0.065688794,"81669","CCNL2",NA,NA
"17668",0.066229562,"81671","VMP1",NA,NA
"17669",-0.025105445,"81688","C6orf62",0.123175594,"C6orf62"
"17670",0.160623374,"81689","ISCA1",NA,NA
"17671",-0.043945369,"81691","REXO5",-0.04170956,"REXO5"
"17672",-0.066827109,"81693","AMN",NA,NA
"17673",0.007619798,"81696","OR5V1",NA,NA
"17674",-0.000819682,"81697","OR2B2",NA,NA
"17675",0.084047571,"81698","LINC00597",0.06803179,"LINC00597"
"17676",0.103177933,"817","CAMK2D",NA,NA
"17677",-0.030660868,"8170","SLC14A2",0.003344549,"SLC14A2"
"17678",0.02801445,"81704","DOCK8",NA,NA
"17679",0.039595638,"81706","PPP1R14C",NA,NA
"17680",-0.105845193,"8174","MADCAM1",-0.010400152,"MADCAM1"
"17681",-0.092347368,"8175","SF3A2",-0.030968606,"SF3A2"
"17682",-0.048840336,"8178","ELL",-0.117092195,"ELL"
"17683",-0.043693538,"81786","TRIM7",NA,NA
"17684",-0.046542106,"81788","NUAK2",NA,NA
"17685",-0.048962985,"81789","TIGD6",NA,NA
"17686",0.045517559,"81790","RNF170",NA,NA
"17687",-0.078668549,"81792","ADAMTS12",NA,NA
"17688",0.019274984,"81793","TLR10",NA,NA
"17689",-0.076224891,"81794","ADAMTS10",NA,NA
"17690",-0.000425124,"81796","SLCO5A1",NA,NA
"17691",0.029503824,"81797","OR12D3",NA,NA
"17692",0.020415921,"818","CAMK2G",-0.032836313,"CAMK2G"
"17693",0.164912976,"81831","NETO2",NA,NA
"17694",0.13330989,"81832","NETO1",NA,NA
"17695",0.019004158,"81833","SPACA1",NA,NA
"17696",-0.056264708,"81839","VANGL1",NA,NA
"17697",-0.082288539,"81844","TRIM56",NA,NA
"17698",-0.083686862,"81846","SBF2",NA,NA
"17699",0.100266838,"81847","RNF146",NA,NA
"17700",-0.111629799,"81848","SPRY4",NA,NA
"17701",0.245650947,"81849","ST6GALNAC5",NA,NA
"17702",-0.002038009,"81850","KRTAP1-3",NA,NA
"17703",-0.035511331,"81851","KRTAP1-1",NA,NA
"17704",0.002484,"81853","TMEM14B",NA,NA
"17705",-0.015119195,"81854","ZNF205-AS1",NA,NA
"17706",0.058885435,"81855","SFXN3",0.000952136,"SFXN3"
"17707",0.036406041,"81856","ZNF611",NA,NA
"17708",0.006536865,"81857","MED25",0.102702789,"MED25"
"17709",-0.047551682,"81858","SHARPIN",NA,NA
"17710",0.041192705,"8187","ZNF239",0.057200898,"ZNF239"
"17711",-0.049553825,"81870","KRTAP9-9",NA,NA
"17712",0.055485531,"81871","KRTAP4-6",NA,NA
"17713",-0.135412735,"81872","KRTAP2-1",NA,NA
"17714",0.113959552,"81873","ARPC5L",NA,NA
"17715",0.001842525,"81875","ISG20L2",-0.011218514,"ISG20L2"
"17716",-0.014095915,"81876","RAB1B",NA,NA
"17717",-0.011440635,"81887","LAS1L",-0.065413835,"LAS1L"
"17718",-0.072209032,"81888","HYI",NA,NA
"17719",0.116977009,"81889","FAHD1",NA,NA
"17720",-0.033084258,"8189","SYMPK",-0.09125388,"SYMPK"
"17721",-0.031266786,"81890","QTRT1",NA,NA
"17722",0.156622941,"81892","SLIRP",NA,NA
"17723",-0.030760041,"81894","SLC25A28",NA,NA
"17724",0.021759475,"819","CAMLG",0.119337362,"CAMLG"
"17725",-0.034003169,"8192","CLPP",-0.084810795,"CLPP"
"17726",-0.023076974,"81928","CABLES2",NA,NA
"17727",0.199688993,"81929","SEH1L",NA,NA
"17728",-0.04619461,"8193","DPF1",-0.083943299,"DPF1"
"17729",-0.021290171,"81930","KIF18A",NA,NA
"17730",-0.057991294,"81931","ZNF93",NA,NA
"17731",-0.024476284,"81932","HDHD3",NA,NA
"17732",0.07331257,"8195","MKKS",NA,NA
"17733",-0.074575143,"820","CAMP",-0.072124557,"CAMP"
"17734",-0.034700208,"8200","GDF5",0.046534174,"GDF5"
"17735",-0.022453507,"8202","NCOA3",0.112036731,"NCOA3"
"17736",0.16842152,"8204","NRIP1",0.002706403,"NRIP1"
"17737",-0.00698409,"8208","CHAF1B",0.007642751,"CHAF1B"
"17738",0.030751927,"821","CANX",-0.08115455,"CANX"
"17739",-0.066813917,"8216","LZTR1",-0.147416788,"LZTR1"
"17740",-0.047646458,"8218","CLTCL1",-0.089563146,"CLTCL1"
"17741",0.002310866,"822","CAPG",0.06140808,"CAPG"
"17742",-0.032683707,"8220","ESS2",-0.014524349,"ESS2"
"17743",0.145216567,"8224","SYN3",0.000146411,"SYN3"
"17744",0.163015626,"8225","GTPBP6",-0.12459137,"GTPBP6"
"17745",-0.06104192,"8226","PUDP",0.136047822,"PUDP"
"17746",-0.01233513,"8227","AKAP17A",-0.054361758,"AKAP17A"
"17747",-0.086529588,"8228","PNPLA4",0.072665943,"PNPLA4"
"17748",0.008348112,"823","CAPN1",0.050816991,"CAPN1"
"17749",-0.015565162,"8233","ZRSR2",0.012120079,"ZRSR2"
"17750",0.095992734,"8237","USP11",0.001409138,"USP11"
"17751",0.007042186,"8239","USP9X",0.033529684,"USP9X"
"17752",-0.111033193,"824","CAPN2",-0.104469442,"CAPN2"
"17753",-0.007441283,"8241","RBM10",0.000128504,"RBM10"
"17754",-0.129633127,"8242","KDM5C",-0.155266116,"KDM5C"
"17755",-0.050721016,"8243","SMC1A",-0.009560053,"SMC1A"
"17756",0.025796713,"825","CAPN3",-0.500532424,"CAPN3"
"17757",0.031088421,"826","CAPNS1",-0.084023321,"CAPNS1"
"17758",-0.049611141,"8260","NAA10",0.031168661,"NAA10"
"17759",0.086985608,"8266","UBL4A",-0.106904288,"UBL4A"
"17760",-0.016531963,"8269","TMEM187",-0.077427379,"TMEM187"
"17761",-0.011768633,"827","CAPN6",0.020608828,"CAPN6"
"17762",0.050809884,"8270","LAGE3",0.043123676,"LAGE3"
"17763",-0.124557359,"8273","SLC10A3",0.019281419,"SLC10A3"
"17764",-0.007708943,"8277","TKTL1",0.014733527,"TKTL1"
