"","Maycox_SchizEffectSize","EntrezGeneID","GeneSymbol","Maycox_SchizSamplingVariance","GeneSymbol"
"6445",0.055284682,"22847","ZNF507",0.0010169270386162,"ZNF507"
"6446",0.050033264,"22848","AAK1",0.00125854947878201,"AAK1"
"6447",0.163334623,"22849","CPEB3",0.00561590109619059,"CPEB3"
"6448",0.025497666,"22850","ADNP2",0.00183979952606313,"ADNP2"
"6449",0.034890688,"22852","ANKRD26",0.00170715038975119,"ANKRD26"
"6450",0.075861876,"22853","LMTK2",0.00401221251998399,"LMTK2"
"6451",0.048298156,"22854","NTNG1",0.0015266549227582,"NTNG1"
"6452",0.055005888,"22856","CHSY1",0.00991383224246814,"CHSY1"
"6453",0.031442977,"22858","ICK",0.00436006034856084,"ICK"
"6454",0.038099516,"22859","ADGRL1",0.00240904939120002,"ADGRL1"
"6455",-0.068046504,"22861","NLRP1",0.00113189971675255,"NLRP1"
"6456",-0.025748559,"22862","FNDC3A",0.000812163945623036,"FNDC3A"
"6457",0.077005828,"22863","ATG14",0.00429011331265936,"ATG14"
"6458",-0.07118184,"22864","R3HDM2",0.00357829258180249,"R3HDM2"
"6459",0.129298275,"22865","SLITRK3",0.00500323524261862,"SLITRK3"
"6460",0.214776344,"22866","CNKSR2",0.00718374211936465,"CNKSR2"
"6461",0.055568721,"22868","FASTKD2",0.00422206473980261,"FASTKD2"
"6462",0.061444389,"22869","ZNF510",0.00151845946821519,"ZNF510"
"6463",0.038556819,"2287","FKBP3",0.00150989181934822,"FKBP3"
"6464",-0.039274827,"22870","PPP6R1",0.00356343716002594,"PPP6R1"
"6465",0.072747498,"22871","NLGN1",0.00469137620457358,"NLGN1"
"6466",0.034516514,"22872","SEC31A",0.00164396091799782,"SEC31A"
"6467",0.11809678,"22873","DZIP1",0.00502806496448956,"DZIP1"
"6468",-0.050070448,"22874","PLEKHA6",0.00189549060916705,"PLEKHA6"
"6469",0.115666617,"22875","ENPP4",0.00910102693167486,"ENPP4"
"6470",0.066717297,"22876","INPP5F",0.00128271045073531,"INPP5F"
"6471",-0.010757372,"22877","MLXIP",0.000543806936051131,"MLXIP"
"6472",0.07118883,"22878","TRAPPC8",0.00207555554437355,"TRAPPC8"
"6473",-0.043183459,"22879","MON1B",0.00161602683234575,"MON1B"
"6474",0.060205813,"2288","FKBP4",0.00099035394114994,"FKBP4"
"6475",-0.015976494,"22880","MORC2",0.00159054284346159,"MORC2"
"6476",0.179010484,"22881","ANKRD6",0.014299185495777,"ANKRD6"
"6477",-0.052638768,"22882","ZHX2",0.00984421989440577,"ZHX2"
"6478",0.083131065,"22883","CLSTN1",0.00191688244824427,"CLSTN1"
"6479",0.087504397,"22884","WDR37",0.0030032784277056,"WDR37"
"6480",-0.027051458,"22885","ABLIM3",0.00322342497026848,"ABLIM3"
"6481",0.077341158,"22887","FOXJ3",0.00111581268837569,"FOXJ3"
"6482",-0.048426186,"22888","UBOX5",0.00098172179819534,"UBOX5"
"6483",0.036087419,"22889","KHDC4",0.00330253208554461,"KHDC4"
"6484",-0.053410064,"2289","FKBP5",0.0394662088749162,"FKBP5"
"6485",0.053090849,"22890","ZBTB1",0.00319780436514932,"ZBTB1"
"6486",0.178653082,"22891","ZNF365",0.0109940753829667,"ZNF365"
"6487",-0.100832335,"22893","BAHD1",0.00465087786740384,"BAHD1"
"6488",0.020656832,"22894","DIS3",0.00175497103135298,"DIS3"
"6489",0.048153905,"22895","RPH3A",0.00943966976979982,"RPH3A"
"6490",-0.011778512,"22897","CEP164",0.00162181920923722,"CEP164"
"6491",-0.006659287,"22898","DENND3",0.00247473021280953,"DENND3"
"6492",-0.050140692,"22899","ARHGEF15",0.00298662621092075,"ARHGEF15"
"6493",-0.027714751,"229","ALDOB",0.000737027148855788,"ALDOB"
"6494",0.062112586,"2290","FOXG1",0.00257701081692473,"FOXG1"
"6495",-0.014058628,"22900","CARD8",0.00154477146132188,"CARD8"
"6496",0.001974514,"22901","ARSG",0.00161005668649918,"ARSG"
"6497",0.026941024,"22902","RUFY3",0.00126374352376992,"RUFY3"
"6498",0.21836,"22903","BTBD3",0.00925020572917639,"BTBD3"
"6499",-0.138411123,"22904","SBNO2",0.00333557230214536,"SBNO2"
"6500",-0.027048245,"22905","EPN2",0.00401820386859452,"EPN2"
"6501",-0.017968769,"22906","TRAK1",0.000688781311117767,"TRAK1"
"6502",-0.010155762,"22907","DHX30",0.00127703677049112,"DHX30"
"6503",0.103931738,"22908","SACM1L",0.00352304628537349,"SACM1L"
"6504",0.027004849,"22909","FAN1",0.00166615027594478,"FAN1"
"6505",0.194136258,"22911","WDR47",0.00436585121442699,"WDR47"
"6506",-0.089640988,"22913","RALY",0.0015475918179804,"RALY"
"6507",-0.054038601,"22915","MMRN1",0.00124964512876605,"MMRN1"
"6508",0.029914854,"22916","NCBP2",0.00217761074588582,"NCBP2"
"6509",-0.068273214,"22917","ZP1",0.00359879107337725,"ZP1"
"6510",-0.004603748,"22918","CD93",0.0141729946630409,"CD93"
"6511",-0.107195218,"22919","MAPRE1",0.00338507421541342,"MAPRE1"
"6512",0.290636238,"22920","KIFAP3",0.0118661379175365,"KIFAP3"
"6513",0.017265425,"22921","MSRB2",0.00123408958403992,"MSRB2"
"6514",0.01455613,"22924","MAPRE3",0.00948632608956976,"MAPRE3"
"6515",-0.051992005,"22925","PLA2R1",0.00113188499565443,"PLA2R1"
"6516",-0.002087185,"22926","ATF6",0.00117739977976351,"ATF6"
"6517",0.032570836,"22927","HABP4",0.00202989736942379,"HABP4"
"6518",0.102210682,"22928","SEPHS2",0.0035503555177522,"SEPHS2"
"6519",-0.007677966,"22929","SEPHS1",0.00322674892880794,"SEPHS1"
"6520",0.12310728,"22930","RAB3GAP1",0.00291106014750196,"RAB3GAP1"
"6521",0.089579247,"22931","RAB18",0.00312878826616454,"RAB18"
"6522",-0.017280594,"22933","SIRT2",0.00354620200681082,"SIRT2"
"6523",0.019087425,"22934","RPIA",0.00316961486599447,"RPIA"
"6524",0.247513888,"22936","ELL2",0.00582341554042192,"ELL2"
"6525",-0.06019349,"22937","SCAP",0.00127716526938011,"SCAP"
"6526",0.038629255,"22938","SNW1",0.00138097035503478,"SNW1"
"6527",-0.197887948,"2294","FOXF1",0.00859055344848005,"FOXF1"
"6528",0.050440337,"22941","SHANK2",0.0045916483536079,"SHANK2"
"6529",0.129146591,"22943","DKK1",0.00279589820095366,"DKK1"
"6530",0.00676134,"22944","KIN",0.00291141354985518,"KIN"
"6531",0.069090099,"22948","CCT5",0.00233445531613809,"CCT5"
"6532",0.185104049,"22949","PTGR1",0.012705874654009,"PTGR1"
"6533",-0.012535441,"2295","FOXF2",0.00615694656252005,"FOXF2"
"6534",0.188058929,"22950","SLC4A1AP",0.00994415756746717,"SLC4A1AP"
"6535",-0.113157691,"22953","P2RX2",0.00253743200055331,"P2RX2"
"6536",0.087988009,"22954","TRIM32",0.00133461495774283,"TRIM32"
"6537",-0.03991773,"22955","SCMH1",0.0018118733605383,"SCMH1"
"6538",-0.370889992,"2296","FOXC1",0.0187912349137106,"FOXC1"
"6539",-0.220705813,"2297","FOXD1",0.00667406550908377,"FOXD1"
"6540",-0.105337531,"22973","LAMB2P1",0.0016607153440299,"LAMB2P1"
"6541",-0.034248571,"22974","TPX2",0.00373922915537858,"TPX2"
"6542",0.184135238,"22976","PAXIP1",0.00419830156455686,"PAXIP1"
"6543",-0.062065439,"22977","AKR7A3",0.00427330571422499,"AKR7A3"
"6544",-0.001839489,"22978","NT5C2",0.00492653625720362,"NT5C2"
"6545",-0.052779246,"22979","EFR3B",0.00345629395243275,"EFR3B"
"6546",-0.012086011,"22980","TCF25",0.00244670962923551,"TCF25"
"6547",-0.034293443,"22981","NINL",0.00474426094424744,"NINL"
"6548",0.083123105,"22982","DIP2C",0.00123330576851857,"DIP2C"
"6549",0.06368837,"22983","MAST1",0.00419269925838833,"MAST1"
"6550",-0.042848927,"22984","PDCD11",0.00151321610174508,"PDCD11"
"6551",-0.026952064,"22985","ACIN1",0.00301076838531996,"ACIN1"
"6552",0.15551735,"22986","SORCS3",0.00602857762199603,"SORCS3"
"6553",0.037928224,"22987","SV2C",0.00917109674991567,"SV2C"
"6554",-0.089317053,"22989","MYH15",0.00364730013758583,"MYH15"
"6555",-0.069340481,"2299","FOXI1",0.00368294322441018,"FOXI1"
"6556",0.059660596,"22990","PCNX1",0.000969941238917262,"PCNX1"
"6557",0.037765101,"22992","KDM2A",0.00109414438650742,"KDM2A"
"6558",-0.050416446,"22993","HMGXB3",0.00132727135242252,"HMGXB3"
"6559",-0.146851144,"22994","CEP131",0.00350188202398875,"CEP131"
"6560",-0.028107862,"22995","CEP152",0.00111880115518279,"CEP152"
"6561",0.028797435,"22996","TTC39A",0.00185884936175024,"TTC39A"
"6562",-0.07112108,"22997","IGSF9B",0.002602201814558,"IGSF9B"
"6563",0.090740835,"22998","LIMCH1",0.00471817514317474,"LIMCH1"
"6564",0.107490734,"22999","RIMS1",0.00393586269120937,"RIMS1"
"6565",0.042527639,"23","ABCF1",0.00177820391823342,"ABCF1"
"6566",-0.088376862,"230","ALDOC",0.00393730839218622,"ALDOC"
"6567",-0.101895682,"2300","FOXL1",0.00194316311500087,"FOXL1"
"6568",0.067102749,"23001","WDFY3",0.00201427008124832,"WDFY3"
"6569",0.093117012,"23002","DAAM1",0.00576145870953673,"DAAM1"
"6570",-0.021181252,"23005","MAPKBP1",0.00173201136059888,"MAPKBP1"
"6571",-0.004689176,"23007","PLCH1",0.00103670929456337,"PLCH1"
"6572",0.023573253,"23008","KLHDC10",0.00129994273670002,"KLHDC10"
"6573",0.018997476,"2301","FOXE3",0.00155665052759122,"FOXE3"
"6574",0.034799181,"23011","RAB21",0.00228106272311543,"RAB21"
"6575",0.085185224,"23012","STK38L",0.00369577805430603,"STK38L"
"6576",0.04092456,"23013","SPEN",0.00244014550193836,"SPEN"
"6577",0.039045139,"23014","FBXO21",0.00256347636904922,"FBXO21"
"6578",0.065894586,"23015","GOLGA8A",0.00839640635607939,"GOLGA8A"
"6579",-0.006164225,"23016","EXOSC7",0.000861938364212596,"EXOSC7"
"6580",0.15573926,"23017","FAIM2",0.00311775470966179,"FAIM2"
"6581",-0.026142267,"23019","CNOT1",0.000485518966044189,"CNOT1"
"6582",-0.071513452,"2302","FOXJ1",0.00479404525279257,"FOXJ1"
"6583",0.034437471,"23020","SNRNP200",0.00235720728858219,"SNRNP200"
"6584",0.014032094,"23022","PALLD",0.00981711524186064,"PALLD"
"6585",0.097475308,"23023","TMCC1",0.00148185288514669,"TMCC1"
"6586",0.111713303,"23024","PDZRN3",0.00549227988619502,"PDZRN3"
"6587",0.034922343,"23025","UNC13A",0.00425266200001847,"UNC13A"
"6588",0.086254341,"23026","MYO16",0.00168910708431166,"MYO16"
"6589",0.00038226,"23028","KDM1A",0.0020502235561531,"KDM1A"
"6590",0.068411327,"23029","RBM34",0.00194640288810164,"RBM34"
"6591",-0.184318337,"2303","FOXC2",0.00437879219341637,"FOXC2"
"6592",-0.062078256,"23030","KDM4B",0.000852918277522624,"KDM4B"
"6593",0.036652477,"23031","MAST3",0.00332557761502452,"MAST3"
"6594",0.046687237,"23032","USP33",0.00216016830858593,"USP33"
"6595",0.033491871,"23033","DOP1A",0.00259464775220765,"DOP1A"
"6596",0.011734295,"23034","SAMD4A",0.00194690490152015,"SAMD4A"
"6597",0.113390832,"23035","PHLPP2",0.00155604953615652,"PHLPP2"
"6598",0.116057987,"23036","ZNF292",0.00314288260040782,"ZNF292"
"6599",-0.026989666,"23037","PDZD2",0.00652446079948181,"PDZD2"
"6600",-0.05703163,"23038","WDTC1",0.001005486313408,"WDTC1"
"6601",-0.017506355,"23039","XPO7",0.00148332719557507,"XPO7"
"6602",-0.021136241,"2304","FOXE1",0.0018040855581751,"FOXE1"
"6603",0.103708351,"23040","MYT1L",0.00128058225952917,"MYT1L"
"6604",0.051303263,"23041","MON2",0.00131063178055538,"MON2"
"6605",0.044158911,"23042","PDXDC1",0.00228142092990984,"PDXDC1"
"6606",-0.01967408,"23043","TNIK",0.00338526622262999,"TNIK"
"6607",-0.010908112,"23046","KIF21B",0.00684081990173238,"KIF21B"
"6608",0.248626754,"23047","PDS5B",0.00781773935158626,"PDS5B"
"6609",0.006128948,"23048","FNBP1",0.0072661528935459,"FNBP1"
"6610",0.126428209,"23049","SMG1",0.00252734377449109,"SMG1"
"6611",-0.028185251,"2305","FOXM1",0.00300122880082618,"FOXM1"
"6612",-0.0130976,"23051","ZHX3",0.00163150610098273,"ZHX3"
"6613",0.191568684,"23052","ENDOD1",0.00599447619878556,"ENDOD1"
"6614",-0.057909091,"23053","ZSWIM8",0.00187864663321931,"ZSWIM8"
"6615",0.118149925,"23054","NCOA6",0.00388488580282216,"NCOA6"
"6616",0.191651114,"23057","NMNAT2",0.00812483404755748,"NMNAT2"
"6617",0.04609369,"23059","CLUAP1",0.00179863521441834,"CLUAP1"
"6618",-0.066642753,"2306","FOXD2",0.00130164412976845,"FOXD2"
"6619",-0.034507439,"23060","ZNF609",0.00129476384350571,"ZNF609"
"6620",-0.019264636,"23061","TBC1D9B",0.00160328650299374,"TBC1D9B"
"6621",0.032921866,"23062","GGA2",0.000973879421788236,"GGA2"
"6622",0.059354062,"23063","WAPL",0.00486187855511591,"WAPL"
"6623",0.038260883,"23064","SETX",0.00116093986845254,"SETX"
"6624",-0.027624156,"23065","EMC1",0.00169625649656018,"EMC1"
"6625",0.030627298,"23066","CAND2",0.00209083964145635,"CAND2"
"6626",-0.000877704,"23067","SETD1B",0.00134664883604134,"SETD1B"
"6627",-0.069162704,"2307","FOXS1",0.00172703031207002,"FOXS1"
"6628",0.008126044,"23070","CMTR1",0.00253092963213203,"CMTR1"
"6629",-0.062447597,"23071","ERP44",0.000939898846303692,"ERP44"
"6630",0.111655914,"23072","HECW1",0.00415425851982325,"HECW1"
"6631",0.014988709,"23074","UHRF1BP1L",0.000441958696398181,"UHRF1BP1L"
"6632",0.069631916,"23075","SWAP70",0.00864234511674804,"SWAP70"
"6633",0.007647274,"23076","RRP1B",0.0013107427877881,"RRP1B"
"6634",0.049094155,"23077","MYCBP2",0.0018557661521298,"MYCBP2"
"6635",0.00422538,"23078","VWA8",0.000999987134642711,"VWA8"
"6636",-0.195852992,"2308","FOXO1",0.00653941472029833,"FOXO1"
"6637",0.038913492,"23080","AVL9",0.00156057600388254,"AVL9"
"6638",0.027902978,"23081","KDM4C",0.00174946507268347,"KDM4C"
"6639",0.003884316,"23082","PPRC1",0.00277490543559986,"PPRC1"
"6640",-0.044967386,"23085","ERC1",0.00108646672849183,"ERC1"
"6641",-0.012021331,"23086","EXPH5",0.00340426532891625,"EXPH5"
"6642",0.031578149,"23087","TRIM35",0.00139204798163669,"TRIM35"
"6643",0.309590797,"23089","PEG10",0.00727631283430788,"PEG10"
"6644",-0.016164232,"2309","FOXO3",0.00465596846901569,"FOXO3"
"6645",-0.134012668,"23090","ZNF423",0.0100749746743906,"ZNF423"
"6646",0.060907959,"23091","ZC3H13",0.00123763572014741,"ZC3H13"
"6647",-0.011996102,"23092","ARHGAP26",0.00678599528635117,"ARHGAP26"
"6648",0.088764201,"23093","TTLL5",0.00131877609459617,"TTLL5"
"6649",-0.043473053,"23094","SIPA1L3",0.00114002525730424,"SIPA1L3"
"6650",-0.032895824,"23095","KIF1B",0.00165994541320746,"KIF1B"
"6651",-0.032571563,"23096","IQSEC2",0.00180264030797997,"IQSEC2"
"6652",-0.034025323,"23097","CDK19",0.00257011425618712,"CDK19"
"6653",-0.025445299,"23098","SARM1",0.000759138901247182,"SARM1"
"6654",0.039274062,"23099","ZBTB43",0.00089119971203685,"ZBTB43"
"6655",0.052684298,"231","AKR1B1",0.00397175719526558,"AKR1B1"
"6656",-0.077928532,"23101","MCF2L2",0.00328421907497766,"MCF2L2"
"6657",0.000100445,"23102","TBC1D2B",0.00456208419919247,"TBC1D2B"
"6658",-0.076484971,"23105","FSTL4",0.0014904132563501,"FSTL4"
"6659",0.087269026,"23107","MRPS27",0.00308686224456482,"MRPS27"
"6660",-0.044938447,"23108","RAP1GAP2",0.00490381948792787,"RAP1GAP2"
"6661",0.204556818,"23109","DDN",0.00949471790840097,"DDN"
"6662",0.046854155,"23111","SPART",0.00398534457870879,"SPART"
"6663",0.0738198,"23112","TNRC6B",0.00138958838490258,"TNRC6B"
"6664",0.004188678,"23113","CUL9",0.00116483504606571,"CUL9"
"6665",0.013369481,"23114","NFASC",0.00388703421211669,"NFASC"
"6666",0.215896694,"23116","TOGARAM1",0.00549709771463184,"TOGARAM1"
"6667",0.135937245,"23118","TAB2",0.0070583829711043,"TAB2"
"6668",-0.021075385,"23119","HIC2",0.00205261916822333,"HIC2"
"6669",0.00984831,"2312","FLG",0.0011079048338457,"FLG"
"6670",-0.053815033,"23120","ATP10B",0.00505431671098807,"ATP10B"
"6671",0.103496758,"23122","CLASP2",0.00454898334128123,"CLASP2"
"6672",0.008768488,"23125","CAMTA2",0.00204101250040935,"CAMTA2"
"6673",-0.020488363,"23126","POGZ",0.00203691288038566,"POGZ"
"6674",0.049451448,"23127","COLGALT2",0.00408987763271187,"COLGALT2"
"6675",0.004934986,"23129","PLXND1",0.00238575516618928,"PLXND1"
"6676",-0.042973333,"2313","FLI1",0.000995287707417725,"FLI1"
"6677",-0.008746245,"23130","ATG2A",0.00181358767896763,"ATG2A"
"6678",-0.036705196,"23131","GPATCH8",0.0011477207049088,"GPATCH8"
"6679",-0.041856916,"23132","RAD54L2",0.000923316409092598,"RAD54L2"
"6680",-0.046495386,"23133","PHF8",0.00299195791158878,"PHF8"
"6681",-0.051854532,"23135","KDM6B",0.0010894805700816,"KDM6B"
"6682",0.257004883,"23136","EPB41L3",0.0098443864197852,"EPB41L3"
"6683",-0.041442366,"23137","SMC5",0.00331302278486913,"SMC5"
"6684",-0.008995046,"23138","N4BP3",0.0017934437668106,"N4BP3"
"6685",-0.029655026,"23139","MAST2",0.00126235391600376,"MAST2"
"6686",-0.011074008,"2314","FLII",0.00217499545986706,"FLII"
"6687",-0.005414605,"23140","ZZEF1",0.000991538234043362,"ZZEF1"
"6688",0.134164269,"23141","ANKLE2",0.0039708487359519,"ANKLE2"
"6689",0.134096259,"23142","DCUN1D4",0.00340339805085715,"DCUN1D4"
"6690",-0.016716754,"23143","LRCH1",0.00192684289702803,"LRCH1"
"6691",-0.042290197,"23144","ZC3H3",0.000927708002175358,"ZC3H3"
"6692",-0.115286522,"23145","SSPO",0.0034492760792932,"SSPO"
"6693",0.041945934,"23148","NACAD",0.00734280037109093,"NACAD"
"6694",0.067653555,"23149","FCHO1",0.004531314305143,"FCHO1"
"6695",-0.038684134,"2315","MLANA",0.000650467941492362,"MLANA"
"6696",0.118995011,"23150","FRMD4B",0.0448225660328269,"FRMD4B"
"6697",-0.050123742,"23151","GRAMD4",0.00122135417975678,"GRAMD4"
"6698",-0.059848266,"23152","CIC",0.00200617994170642,"CIC"
"6699",0.107281828,"23154","NCDN",0.00756866640653734,"NCDN"
"6700",0.044378542,"23155","CLCC1",0.00420090745668543,"CLCC1"
"6701",0.002743922,"23157","SEPTIN6",0.000511682257228958,"SEPTIN6"
"6702",0.119779376,"23158","TBC1D9",0.00431247887660967,"TBC1D9"
"6703",-0.232405389,"2316","FLNA",0.00515898209018643,"FLNA"
"6704",0.032931341,"23160","WDR43",0.00340535993025439,"WDR43"
"6705",0.05104716,"23161","SNX13",0.000856808763088935,"SNX13"
"6706",-0.081026702,"23162","MAPK8IP3",0.00251256187574283,"MAPK8IP3"
"6707",0.011517351,"23163","GGA3",0.00167299932592171,"GGA3"
"6708",-0.062411242,"23164","MPRIP",0.00201495030520053,"MPRIP"
"6709",0.039849956,"23165","NUP205",0.00181981449527669,"NUP205"
"6710",-0.040429713,"23166","STAB1",0.00439948968315414,"STAB1"
"6711",0.132794529,"23167","EFR3A",0.00596835226330349,"EFR3A"
"6712",0.021586213,"23168","RTF1",0.00141453843629955,"RTF1"
"6713",0.01098791,"23169","SLC35D1",0.0020687101437668,"SLC35D1"
"6714",-0.035931085,"2317","FLNB",0.00305013860524665,"FLNB"
"6715",0.044738976,"23170","TTLL12",0.00207645390142352,"TTLL12"
"6716",0.162701077,"23171","GPD1L",0.00426649036184703,"GPD1L"
"6717",0.046565728,"23172","ABRAXAS2",0.000894147630310901,"ABRAXAS2"
"6718",0.10787195,"23173","METAP1",0.00335937489897162,"METAP1"
"6719",-0.067970378,"23174","ZCCHC14",0.00236915597626593,"ZCCHC14"
"6720",0.031270175,"23175","LPIN1",0.0032631313955916,"LPIN1"
"6721",0.029000667,"23176","SEPTIN8",0.0027267297195715,"SEPTIN8"
"6722",0.087407085,"23177","CEP68",0.00256681236434729,"CEP68"
"6723",0.045456757,"23178","PASK",0.00197744794380184,"PASK"
"6724",0.078429449,"23179","RGL1",0.00387554397809778,"RGL1"
"6725",-0.06342358,"2318","FLNC",0.00275306942584008,"FLNC"
"6726",-0.00586489,"23180","RFTN1",0.00816941217957268,"RFTN1"
"6727",-0.008915672,"23181","DIP2A",0.000495283159007421,"DIP2A"
"6728",-0.023988052,"23184","MESD",0.00063827184182033,"MESD"
"6729",0.061727807,"23185","LARP4B",0.00121605812409034,"LARP4B"
"6730",-0.081878553,"23186","RCOR1",0.00142397862190193,"RCOR1"
"6731",0.03811775,"23187","PHLDB1",0.00531225963087456,"PHLDB1"
"6732",-0.082024355,"23189","KANK1",0.00375995222769665,"KANK1"
"6733",0.05767312,"2319","FLOT2",0.00147852018359246,"FLOT2"
"6734",0.026917436,"23190","UBXN4",0.00294053881396934,"UBXN4"
"6735",0.110978239,"23191","CYFIP1",0.00742950878099811,"CYFIP1"
"6736",0.037270272,"23192","ATG4B",0.00165735967709428,"ATG4B"
"6737",-0.064600296,"23193","GANAB",0.00151758580564598,"GANAB"
"6738",-0.126832408,"23194","FBXL7",0.00549637402806596,"FBXL7"
"6739",0.074779589,"23195","MDN1",0.000815918613280554,"MDN1"
"6740",-0.017706712,"23196","FAM120A",0.000532855502962972,"FAM120A"
"6741",-0.038602143,"23197","FAF2",0.00147670472928464,"FAF2"
"6742",0.007467393,"23198","PSME4",0.00261942815291674,"PSME4"
"6743",0.030031783,"23199","GSE1",0.00336295097818136,"GSE1"
"6744",0.028427467,"23200","ATP11B",0.00046672755512723,"ATP11B"
"6745",-0.016687516,"23201","FAM168A",0.00262720182260213,"FAM168A"
"6746",-0.014186171,"23203","PMPCA",0.0011604337589854,"PMPCA"
"6747",0.076881069,"23204","ARL6IP1",0.00174002637005411,"ARL6IP1"
"6748",-0.286528246,"23205","ACSBG1",0.0126793331045435,"ACSBG1"
"6749",-0.123729642,"23207","PLEKHM2",0.00327101569453156,"PLEKHM2"
"6750",0.010691111,"23208","SYT11",0.0039260684389996,"SYT11"
"6751",-0.199796692,"23209","MLC1",0.0118083659935378,"MLC1"
"6752",-0.034602792,"2321","FLT1",0.0151519676021113,"FLT1"
"6753",0.05006468,"23210","JMJD6",0.00237654142175884,"JMJD6"
"6754",0.020708353,"23211","ZC3H4",0.00144508197614985,"ZC3H4"
"6755",0.016417697,"23212","RRS1",0.00208300121891467,"RRS1"
"6756",-0.032052999,"23213","SULF1",0.00445461371637492,"SULF1"
"6757",-0.031020888,"23214","XPO6",0.000770475046546834,"XPO6"
"6758",-0.048537349,"23215","PRRC2C",0.00300134104623896,"PRRC2C"
"6759",-0.029427816,"23216","TBC1D1",0.00112095449012648,"TBC1D1"
"6760",0.061545267,"23217","ZFR2",0.00230984349948928,"ZFR2"
"6761",-0.058281228,"23218","NBEAL2",0.0023853191298753,"NBEAL2"
"6762",0.095815103,"23219","FBXO28",0.00152216941790659,"FBXO28"
"6763",-0.037962783,"2322","FLT3",0.00355678160752244,"FLT3"
"6764",-0.069735587,"23220","DTX4",0.00364785989568622,"DTX4"
"6765",-0.013673207,"23221","RHOBTB2",0.00321429791822135,"RHOBTB2"
"6766",-0.03605082,"23223","RRP12",0.00221471067060369,"RRP12"
"6767",-0.08889654,"23224","SYNE2",0.000963965830327081,"SYNE2"
"6768",-0.033203627,"23225","NUP210",0.00137061622728636,"NUP210"
"6769",0.195086469,"23228","PLCL2",0.00857670503715953,"PLCL2"
"6770",0.190914538,"23229","ARHGEF9",0.00452517349095403,"ARHGEF9"
"6771",-0.103973038,"2323","FLT3LG",0.00240055772880612,"FLT3LG"
"6772",0.171888868,"23230","VPS13A",0.00339224494592797,"VPS13A"
"6773",-0.081326245,"23231","SEL1L3",0.00267277327069932,"SEL1L3"
"6774",0.073731038,"23232","TBC1D12",0.00525882158132268,"TBC1D12"
